Date,GLD ,return
2019-01-17,122.11000061035156,-0.0013094038577051105
2019-01-18,121.0199966430664,-0.008966489387798326
2019-01-22,121.44999694824219,0.0035468368649853345
2019-01-23,121.27999877929688,-0.0014007184915951448
2019-01-24,121.08999633789062,-0.0015678713054947328
2019-01-25,122.86000061035156,0.014511460180241248
2019-01-28,123.29000091552734,0.0034938106026215594
2019-01-29,123.9800033569336,0.005580978043920208
2019-01-30,124.69000244140625,0.005710387238117351
2019-01-31,124.75,0.00048105804332541224
2019-02-01,124.5,-0.002006018726865743
2019-02-04,123.95999908447266,-0.0043467903708823
2019-02-05,124.27999877929688,0.0025781491687657575
2019-02-06,123.44000244140625,-0.006781846869660092
2019-02-07,123.73999786376953,0.0024273450059934865
2019-02-08,124.20999908447266,0.003791101346321012
2019-02-11,123.5999984741211,-0.004923141507008373
2019-02-12,123.86000061035156,0.0021013677593768472
2019-02-13,123.37000274658203,-0.003963908091330168
2019-02-14,124.05999755859375,0.005577307519395154
2019-02-15,124.80000305175781,0.005947180522781207
2019-02-19,126.69999694824219,0.015109582852092095
2019-02-20,126.4800033569336,-0.0017378437981698566
2019-02-21,125.05000305175781,-0.011370537714508392
2019-02-22,125.5,0.0035920768439101198
2019-02-25,125.37000274658203,-0.0010363715360959395
2019-02-26,125.58000183105469,0.0016736332310033522
2019-02-27,124.69000244140625,-0.00711234367844341
2019-02-28,123.98999786376953,-0.005629776625606553
2019-03-01,121.87999725341797,-0.017163968380321165
2019-03-04,121.55999755859375,-0.0026289836177433583
2019-03-05,121.72000122070312,0.0013153870929190252
2019-03-06,121.61000061035156,-0.0009041270457165541
2019-03-07,121.51000213623047,-0.0008226265106168819
2019-03-08,122.83999633789062,0.010886084259377201
2019-03-11,122.23999786376953,-0.004896357818091546
2019-03-12,122.9800033569336,0.006035459879402026
2019-03-13,123.83999633789062,0.006968612448215201
2019-03-14,122.41000366210938,-0.011614284265949192
2019-03-15,122.97000122070312,0.00456433710702197
2019-03-18,123.04000091552734,0.0005690800870331783
2019-03-19,123.37999725341797,0.0027594883221057557
2019-03-20,124.18000030517578,0.006463126873942885
2019-03-21,123.68000030517578,-0.004034541087699915
2019-03-22,123.97000122070312,0.0023420233902432335
