Date,QQQ,return
2023-04-11,309.98480224609375,-0.00643824744484088
2023-04-12,307.2464294433594,-0.008873143900496244
2023-04-13,313.26300048828125,0.01939296750846696
2023-04-14,312.67413330078125,-0.001881554326912242
2023-04-17,312.9390869140625,0.0008470205569858122
2023-04-18,312.9586486816406,6.250787140447374e-05
2023-04-19,312.8114929199219,-0.0004703189067305554
2023-04-20,310.42645263671875,-0.007653744266144563
2023-04-21,310.7503356933594,0.0010428048570896367
2023-04-24,310.1025695800781,-0.002086698291421538
2023-04-25,304.25286865234375,-0.019043951941271186
2023-04-26,306.0980529785156,0.006046324768704613
2023-04-27,314.42120361328125,0.026828014604543694
2023-04-28,316.5902404785156,0.006874821141514735
2023-05-01,316.22705078125,-0.0011478502315246122
2023-05-02,313.4691162109375,-0.008759628372544306
2023-05-03,311.4177551269531,-0.0065655674555413135
2023-05-04,310.3184814453125,-0.003536145273351491
2023-05-05,316.91412353515625,0.021031703894067992
2023-05-08,317.6993103027344,0.002474536864096646
2023-05-09,315.6872863769531,-0.006353246829216782
2023-05-10,319.12249755859375,0.010822910423166299
2023-05-11,320.1628112792969,0.003254617694533927
2023-05-12,319.01446533203125,-0.0035932040290575324
2023-05-15,320.741943359375,0.005400437423759225
2023-05-16,321.1051025390625,0.0011316067301744613
2023-05-17,324.9918212890625,0.012031524969541815
2023-05-18,331.0279541015625,0.018402808541445465
2023-05-19,330.28204345703125,-0.0022558587156006346
2023-05-22,331.3911437988281,0.0033524144604741026
2023-05-23,327.1903076171875,-0.012757398941996515
2023-05-24,325.5119934082031,-0.005142675015012696
2023-05-25,333.43267822265625,0.024041673500513127
2023-05-26,341.95196533203125,0.025229294374255456
2023-05-30,343.50274658203125,0.004524832549692824
2023-05-31,341.5495300292969,-0.005702402319384075
2023-06-01,345.4951477050781,0.011485893657102932
2023-06-02,348.0863952636719,0.007472112374277676
2023-06-05,348.33172607421875,0.0007045503647260074
2023-06-06,348.2728271484375,-0.00016910290249789754
2023-06-07,342.3642272949219,-0.0171109962253966
2023-06-08,346.6141052246094,0.012336909976244384
2023-06-09,347.93914794921875,0.0038155298418986222
2023-06-12,353.8182373046875,0.01675572506019362
2023-06-13,356.5369873046875,0.007654658348261341
2023-06-14,359.1280517578125,0.007241029344797543
2023-06-15,363.407470703125,0.011845698524264677
2023-06-16,361.12054443359375,-0.006312892853685506
2023-06-20,360.60357666015625,-0.001432591337169775
2023-06-21,355.6894226074219,-0.013721287679843508
2023-06-22,359.8860778808594,0.011729589362013217
2023-06-23,356.3183898925781,-0.00996284625128315
2023-06-26,351.5417785644531,-0.013496122663424578
2023-06-27,357.5862121582031,0.017047923827926734
2023-06-28,358.28411865234375,0.0019498132139578743
2023-06-29,357.56658935546875,-0.0020046904449432614
2023-06-30,363.0803527832031,0.015302558577901644
2023-07-03,363.9354248046875,0.0023522802176222488
2023-07-05,363.925537109375,-2.716918705761576e-05
2023-07-06,361.1539306640625,-0.007645010147539281
2023-07-07,359.9549255371094,-0.003325451411636219
2023-07-10,360.07281494140625,0.00032745795397254497
2023-07-11,361.851806640625,0.004928479364731912
2023-07-12,366.4220275878906,0.012550995867019892
2023-07-13,372.6433410644531,0.01683602207115033
2023-07-14,372.5647277832031,-0.00021098344161292308
2023-07-17,376.0439453125,0.009295223806540113
2023-07-18,379.1202697753906,0.0081474768506312
2023-07-19,379.03173828125,-0.0002335454990615291
2023-07-20,370.29437255859375,-0.023321652918264525
2023-07-21,369.18377685546875,-0.0030037305065051586
2023-07-24,369.7734680175781,0.001596009218056076
2023-07-25,372.2796936035156,0.006754866753770587
2023-07-26,371.0412902832031,-0.0033320853116459307
2023-07-27,370.15679931640625,-0.0023866531742448888
2023-07-28,376.8990478515625,0.01805067620283041
2023-07-31,377.0956726074219,0.0005215547403219006
2023-08-01,376.2209167480469,-0.0023224133515956724
2023-08-02,367.965087890625,-0.022188451589787432
2023-08-03,367.3753967285156,-0.0016038591668814783
2023-08-04,365.6553955078125,-0.004692857095603245
2023-08-07,368.7513427734375,0.008431201523307104
2023-08-08,365.61602783203125,-0.008538870644683387
2023-08-09,361.59625244140625,-0.011055413781435765
2023-08-10,362.26458740234375,0.001846584630806334
2023-08-11,359.9549255371094,-0.006396032501816468
2023-08-14,363.9943542480469,0.01115954043912913
2023-08-15,360.1318054199219,-0.010668266600115606
2023-08-16,356.3183898925781,-0.01064540582182088
2023-08-17,352.4263610839844,-0.010982989084548546
2023-08-18,351.98406982421875,-0.001255777309597678
2023-08-21,357.6550598144531,0.015983083452684326
2023-08-22,357.14398193359375,-0.0014299906354107894
2023-08-23,362.775634765625,0.015645545915733357
2023-08-24,355.0210266113281,-0.021607539513355076
2023-08-25,357.7729797363281,0.0077216328249912255
2023-08-28,360.4660339355469,0.007499082529762196
2023-08-29,368.3384704589844,0.021604539166741137
2023-08-30,370.3926696777344,0.005561440155345165
2023-08-31,371.5032958984375,0.0029940236957474134
2023-09-01,371.1101379394531,-0.0010588496727976814
2023-09-05,371.5819091796875,0.0012704358570091972
2023-09-06,368.30908203125,-0.008846839692245645
2023-09-07,365.67498779296875,-0.007177555086048811
2023-09-08,366.1861267089844,0.0013968196669954089
2023-09-11,370.5007629394531,0.011713756891859502
2023-09-12,366.39251708984375,-0.011150294148119848
2023-09-13,367.78814697265625,0.003801875021211351
2023-09-14,370.7956237792969,0.008143946693687712
2023-09-15,364.4465637207031,-0.01727109240424099
2023-09-18,364.826416015625,0.0010417287897062878
2023-09-19,364.04876708984375,-0.0021338337176933036
2023-09-20,358.8027648925781,-0.014514998085780072
2023-09-21,352.2279052734375,-0.018494411847927366
2023-09-22,352.2771301269531,0.00013974308520801331
2023-09-25,353.9503173828125,0.004738389572193063
2023-09-26,348.63525390625,-0.01513029896914036
2023-09-27,349.4522399902344,0.002340642008695932
2023-09-28,352.37548828125,0.008330435172110193
2023-09-29,352.6313781738281,0.0007259217349239081
2023-10-02,355.57440185546875,0.008311258410723336
2023-10-03,349.33416748046875,-0.017705551229581173
2023-10-04,354.088134765625,0.013516886375000496
2023-10-05,353.0447692871094,-0.0029509763431853735
2023-10-06,358.960205078125,0.016616658911868344
