Date,SPY,return
2020-10-16,321.10455322265625,-0.000604362841502406
2020-10-19,316.2226257324219,-0.015320303725294446
2020-10-20,317.4893493652344,0.003997795117317295
2020-10-21,316.8883972167969,-0.0018946198268756636
2020-10-22,318.6265563964844,0.00547009477556315
2020-10-23,319.7083740234375,0.003389501689861876
2020-10-26,313.8002014160156,-0.018652766942456708
2020-10-27,312.7183837890625,-0.003453428925051515
2020-10-28,302.0299987792969,-0.0347767070868977
2020-10-29,305.09967041015625,0.010112165305903436
2020-10-30,301.9190673828125,-0.010479518792967529
2020-11-02,305.3030700683594,0.011145962936294837
2020-11-03,310.6934814453125,0.01750188036072483
2020-11-04,317.63726806640625,0.022103229309372256
2020-11-05,323.83209228515625,0.019315082507838435
2020-11-06,323.7580871582031,-0.00022855543405206062
2020-11-09,327.82635498046875,0.012487470311198009
2020-11-10,327.3455810546875,-0.0014676270018120147
2020-11-11,329.7773132324219,0.007401182637880868
2020-11-12,326.5780944824219,-0.009748511396199486
2020-11-13,331.0994873046875,0.013749789199311588
2020-11-16,335.2325134277344,0.012405464912081698
2020-11-17,333.4294128417969,-0.00539317369678485
2020-11-18,329.4166564941406,-0.012107804678413332
2020-11-19,330.8035888671875,0.004201429516799874
2020-11-20,328.5383605957031,-0.006871206013097299
2020-11-23,330.50762939453125,0.005976137294338405
2020-11-24,335.8333740234375,0.015985382888018977
2020-11-25,335.3155822753906,-0.0015430012843482839
2020-11-27,336.24945068359375,0.002781172230001382
2020-11-30,334.76080322265625,-0.00443704069963694
2020-12-01,338.4222717285156,0.010878183806609678
2020-12-02,339.1342468261719,0.002101596959686578
2020-12-03,339.0418701171875,-0.00027242690282887767
2020-12-04,341.9635314941406,0.008580487895023045
2020-12-07,341.2608642578125,-0.0020569156735036967
2020-12-08,342.2594909667969,0.002922012232370042
2020-12-09,339.1897277832031,-0.00900957507651537
2020-12-10,339.0787658691406,-0.0003271917126944808
2020-12-11,338.68115234375,-0.0011733168643385222
2020-12-14,337.164794921875,-0.004487294693216222
2020-12-15,341.7231140136719,0.013428984474843513
2020-12-16,342.2594909667969,0.0015683938719209928
2020-12-17,344.1733093261719,0.005576141808711597
2020-12-18,342.79901123046875,-0.004001034358805983
2020-12-21,341.5733337402344,-0.0035819062815738247
2020-12-22,340.9976806640625,-0.0016867203573045207
2020-12-23,341.3041076660156,0.0008982155046230008
2020-12-24,342.63189697265625,0.0038827930268029364
2020-12-28,345.57537841796875,0.00855410716828705
2020-12-29,344.91607666015625,-0.0019096600061466638
2020-12-30,345.408203125,0.0014257836863729196
2020-12-31,347.1632385253906,0.005068182288686475
2021-01-04,342.43695068359375,-0.013707542196246873
2021-01-05,344.79541015625,0.006863671928033463
2021-01-06,346.8567810058594,0.005960732805820846
2021-01-07,352.0102233886719,0.014748258999199728
2021-01-08,354.0157470703125,0.005681176499740134
2021-01-11,351.6294860839844,-0.006763370516706546
2021-01-12,351.703857421875,0.00021148247514352682
2021-01-13,352.65093994140625,0.002689221664549528
2021-01-14,351.41595458984375,-0.0035081513638780437
2021-01-15,348.8531188964844,-0.007319606798953565
2021-01-19,351.59234619140625,0.007821426208676258
2021-01-20,356.45794677734375,0.013743874479762799
2021-01-21,356.7829284667969,0.0009112817933535943
2021-01-22,355.52008056640625,-0.0035458202689233977
2021-01-25,356.9222106933594,0.003936127752191924
2021-01-26,356.36505126953125,-0.0015622304416601062
2021-01-27,347.65533447265625,-0.02474405957316984
2021-01-28,350.645263671875,0.008563496806293964
2021-01-29,343.62542724609375,-0.020222877776083198
2021-02-01,349.3453063964844,0.016508659826782922
2021-02-02,354.2851257324219,0.01404117920192883
2021-02-03,354.5636901855469,0.0007859629901595475
2021-02-04,358.59356689453125,0.011301629654611501
2021-02-05,360.0048522949219,0.003927888448351458
2021-02-08,362.6048889160156,0.0071962712189686225
2021-02-09,362.36346435546875,-0.000666027884891651
2021-02-10,362.2055358886719,-0.0004359238919814999
2021-02-11,362.79058837890625,0.0016139468823284785
2021-02-12,364.5826416015625,0.004927475399736719
2021-02-16,364.2669677734375,-0.0008662249215839877
2021-02-17,364.35052490234375,0.00022935801051295865
2021-02-18,362.7998352050781,-0.004265120759302499
2021-02-19,362.15911865234375,-0.0017675944717859982
2021-02-22,359.37353515625,-0.0077213340819753335
2021-02-23,359.8099365234375,0.0012136024754028083
2021-02-24,363.7747802734375,0.010959002696640869
2021-02-25,355.0094299316406,-0.024390588318054175
2021-02-26,353.18017578125,-0.005166012615395063
2021-03-01,361.74127197265625,0.023950898290353174
2021-03-02,358.91851806640625,-0.007833844432776892
2021-03-03,354.16448974609375,-0.013333928040214826
2021-03-04,349.78173828125,-0.012452110461978574
2021-03-05,356.216552734375,0.018229485063462322
2021-03-08,354.4429931640625,-0.004991316200956181
2021-03-09,359.50347900390625,0.014176330541931952
2021-03-10,361.74127197265625,0.006205383530532215
2021-03-11,365.40911865234375,0.01008836090816004
2021-03-12,365.9011535644531,0.001345625803565503
2021-03-15,368.0832214355469,0.005945833110224605
2021-03-16,367.6189880371094,-0.001262014587083738
2021-03-17,368.8725280761719,0.003404088769849596
2021-03-18,363.50555419921875,-0.014656555355406976
2021-03-19,362.8329162597656,-0.0018521341195458646
2021-03-22,365.7301940917969,0.007953444426915696
2021-03-23,362.8515930175781,-0.007901970935121749
2021-03-24,361.00701904296875,-0.005096514530670458
2021-03-25,363.037841796875,0.0056096747295970644
2021-03-26,368.88824462890625,0.015986661879102797
2021-03-29,368.7018737792969,-0.0005053507332171115
2021-03-30,367.7237243652344,-0.0026564801434145126
2021-03-31,369.21429443359375,0.0040453119883739905
2021-04-01,373.2015380859375,0.010741371113024627
2021-04-05,378.5580749511719,0.01425090527928497
2021-04-06,378.33453369140625,-0.0005906815939610901
2021-04-07,378.77227783203125,0.0011563604573108317
2021-04-08,380.5703125,0.004735775528259688
2021-04-09,383.33697509765625,0.007243482918268083
2021-04-12,383.4768371582031,0.0003647875399800967
2021-04-13,384.6133117675781,0.00295922409708645
2021-04-14,383.29986572265625,-0.0034208224686182133
2021-04-15,387.4174499511719,0.010685171647444841
2021-04-16,388.71234130859375,0.0033367938545022526
2021-04-19,386.8026123046875,-0.004925070381316041
2021-04-20,383.9705505371094,-0.007348658850706778
2021-04-21,387.603759765625,0.009417721750089909
2021-04-22,384.0636901855469,-0.00917518139458066
2021-04-23,388.2278137207031,0.010783917390882256
2021-04-26,389.03839111328125,0.0020857144730727357
2021-04-27,388.95452880859375,-0.00021558629356347594
2021-04-28,388.8426818847656,-0.0002875991918237253
2021-04-29,391.32080078125,0.006352840874988243
2021-04-30,388.7496643066406,-0.006592085973076596
2021-05-03,389.58807373046875,0.002154359751888414
2021-05-04,387.1846008300781,-0.006188375696988606
2021-05-05,387.3056640625,0.00031262686929885776
2021-05-06,390.39849853515625,0.00795379766889144
2021-05-07,393.23974609375,0.007251458254673291
2021-05-10,389.3458251953125,-0.009951507353664618
2021-05-11,385.87091064453125,-0.00896507431812922
2021-05-12,377.6730651855469,-0.021473970693895957
2021-05-13,382.2098388671875,0.011940859738547902
2021-05-14,388.0788879394531,0.01523886419446217
2021-05-17,387.09136962890625,-0.0025478759927270553
2021-05-18,383.75628662109375,-0.008653081553798651
2021-05-19,382.7501525878906,-0.0026252476419935224
2021-05-20,386.8677673339844,0.010700514966424733
2021-05-21,386.55120849609375,-0.000818596040336429
2021-05-24,390.49163818359375,0.010142203822455882
2021-05-25,389.625244140625,-0.002221191256872869
2021-05-26,390.39849853515625,0.001982643874854432
2021-05-27,390.6034851074219,0.0005249322825447111
2021-05-28,391.3021240234375,0.0017870164730325073
2021-06-01,390.95745849609375,-0.000881205056094034
2021-06-02,391.572265625,0.0015713326572936984
2021-06-03,390.1190185546875,-0.0037182165747573223
2021-06-04,393.6869812011719,0.00910426123949541
2021-06-07,393.3050537109375,-0.0009706007259919614
2021-06-08,393.3888854980469,0.00021312427425329228
2021-06-09,392.8019104003906,-0.001493213122775383
2021-06-10,394.6278381347656,0.004637698818160672
2021-06-11,395.280029296875,0.0016513098228299382
2021-06-14,396.16497802734375,0.0022362870220420765
2021-06-15,395.4383544921875,-0.0018358278935476722
2021-06-16,393.23046875,-0.005599033320621148
2021-06-17,393.10015869140625,-0.0003314383421911211
2021-06-18,387.7969970703125,-0.013582436842368196
2021-06-21,393.34869384765625,0.014214480906572367
2021-06-22,395.45166015625,0.00533207491698956
2021-06-23,394.9749450683594,-0.0012062224184768385
2021-06-24,397.31158447265625,0.0058984877109390385
2021-06-25,398.72283935546875,0.003545716916519528
2021-06-28,399.526611328125,0.002013837262555145
2021-06-29,399.7416076660156,0.0005379829648340953
2021-06-30,400.07806396484375,0.0008413304413691433
2021-07-01,402.2930603027344,0.005521140772739663
2021-07-02,405.3680725097656,0.0076146466389225695
2021-07-06,404.62969970703125,-0.0018231482420867251
2021-07-07,406.0596923828125,0.0035278472195136297
2021-07-08,402.7511291503906,-0.008181348713590247
2021-07-09,407.0503234863281,0.010617997074371978
2021-07-12,408.5084533691406,0.003575785039309309
2021-07-13,407.1158447265625,-0.003414832047318359
2021-07-14,407.7233581542969,0.0014911249683406816
2021-07-15,406.3306579589844,-0.0034216440838460305
2021-07-16,403.1437072753906,-0.007874164487521132
2021-07-19,397.1900939941406,-0.014878099849478434
2021-07-20,402.8819580078125,0.01422861860327723
2021-07-21,406.143798828125,0.008063670327497517
2021-07-22,406.9942321777344,0.0020917325896949454
2021-07-23,411.1814880371094,0.01023567997384746
2021-07-26,412.1908264160156,0.002451719269101041
2021-07-27,410.3122253417969,-0.004568017922608907
2021-07-28,410.14398193359375,-0.0004101216105611116
2021-07-29,411.8450622558594,0.004138942636040606
2021-07-30,409.84490966796875,-0.004868397100484301
2021-08-02,408.9850158691406,-0.0021002996791188856
2021-08-03,412.3123474121094,0.008102667549850428
2021-08-04,410.2840881347656,-0.004931369259652018
2021-08-05,412.8824768066406,0.006313175030883148
2021-08-06,413.5647277832031,0.0016510458932051863
2021-08-09,413.2283020019531,-0.0008138089889434787
2021-08-10,413.7423400878906,0.0012431835568975293
2021-08-11,414.7704772949219,0.00248188733648303
2021-08-12,416.013427734375,0.0029922374743262363
2021-08-13,416.7705078125,0.001818191380437805
2021-08-16,417.7519836425781,0.002352186532183394
2021-08-17,415.013427734375,-0.006577040166885972
2021-08-18,410.4711608886719,-0.011005202889893687
2021-08-19,411.10662841796875,0.0015469445846581088
2021-08-20,414.37786865234375,0.007925666368951105
2021-08-23,418.02294921875,0.008758049697457485
2021-08-24,418.6865539550781,0.0015862252620601688
2021-08-25,419.5650939941406,0.0020961255796753922
2021-08-26,417.0882873535156,-0.005920764635161767
2021-08-27,420.8175048828125,0.008901339952949314
2021-08-30,422.6681213378906,0.004388028359903147
2021-08-31,422.0418701171875,-0.001482760572922561
2021-09-01,422.2661437988281,0.0005312603533757932
2021-09-02,423.5652770996094,0.0030718516486003943
2021-09-03,423.4625549316406,-0.00024254732746146893
2021-09-07,421.94842529296875,-0.0035820004543067057
2021-09-08,421.434326171875,-0.0012191361131727247
2021-09-09,419.6305847167969,-0.004289191469138757
2021-09-10,416.3218688964844,-0.007916079638726625
2021-09-13,417.3874206542969,0.002556172400528435
2021-09-14,415.13494873046875,-0.005411211765394706
2021-09-15,418.6024169921875,0.008317938949485947
2021-09-16,417.93890380859375,-0.0015863252806181585
2021-09-17,413.86767578125,-0.009788959686568515
2021-09-20,406.96673583984375,-0.016814847038707587
2021-09-21,406.58233642578125,-0.0009449938688963514
2021-09-22,410.5484313964844,0.009707445300268017
2021-09-23,415.53668212890625,0.012076991293458926
2021-09-24,416.2210998535156,0.0016457143988478338
2021-09-27,415.03033447265625,-0.002864996428735951
2021-09-28,406.6667175292969,-0.020357638542988644
2021-09-29,407.3511657714844,0.0016816544636871357
2021-09-30,402.37237548828125,-0.01229766154885953
2021-10-01,407.1542663574219,0.011814179400966768
2021-10-04,401.9035949707031,-0.012979900093569897
2021-10-05,406.0853271484375,0.01035105655687045
2021-10-06,407.7731018066406,0.004147593777137529
2021-10-07,411.2985534667969,0.00860846156436642
2021-10-08,410.5484313964844,-0.0018254548411807273
2021-10-11,407.576171875,-0.00726606335137336
2021-10-12,406.572998046875,-0.0024643502023409445
2021-10-13,408.0356140136719,0.003590969986942746
2021-10-14,414.8990173339844,0.01668069905151906
2021-10-15,418.0588684082031,0.007587097225704242
2021-10-18,419.29644775390625,0.0029559261711925387
2021-10-19,422.5313415527344,0.007685442943555484
2021-10-20,424.19091796875,0.003920006879477487
2021-10-21,425.2973327636719,0.00260489870130424
2021-10-22,424.8566589355469,-0.0010366918744010728
2021-10-25,427.1350402832031,0.005348377879413952
2021-10-26,427.51947021484375,0.0008996148802712052
2021-10-27,425.6255187988281,-0.004439935888266151
2021-10-28,429.7322692871094,0.009602489394819988
2021-10-29,430.604248046875,0.0020270650862229418
2021-11-01,431.3450012207031,0.0017187864757008907
2021-11-02,433.0889587402344,0.004034917567699035
2021-11-03,435.7331237792969,0.006086800176760748
2021-11-04,437.7864990234375,0.0047013918696217506
2021-11-05,439.3054504394531,0.0034636116212609066
2021-11-08,439.6803894042969,0.0008531172416855679
2021-11-09,438.2272033691406,-0.003310570211138723
2021-11-10,434.70166015625,-0.00807754796382154
2021-11-11,434.84228515625,0.000323445415229623
2021-11-12,438.1239929199219,0.007518556684940495
2021-11-15,438.2740173339844,0.0003423659428081721
2021-11-16,440.00872802734375,0.003950238025915656
2021-11-17,438.9398193359375,-0.0024322452584248228
2021-11-18,440.43060302734375,0.0033905737142468297
2021-11-19,439.6429748535156,-0.0017899148523648242
2021-11-22,438.4053039550781,-0.002819142746507452
2021-11-23,438.9866638183594,0.0013252000695571945
2021-11-24,440.15869140625,0.0026662901083742726
2021-11-26,430.3417663574219,-0.022555625696858705
2021-11-29,435.6205749511719,0.012191925052512249
2021-11-30,427.1444091796875,-0.019649472678024936
2021-12-01,422.4000549316406,-0.011169288415317601
2021-12-02,428.8696594238281,0.015200186138676184
2021-12-03,425.137939453125,-0.008739368892995286
2021-12-06,430.17291259765625,0.011773570494004973
2021-12-07,439.071044921875,0.02047398333833335
2021-12-08,440.2336730957031,0.002644427642718896
2021-12-09,437.2613830566406,-0.006774514308082846
2021-12-10,441.3775329589844,0.009369446172129306
