Date,CL=F,return
2016-06-17,47.97999954223633,0.037588042800976
2016-06-20,49.369998931884766,0.0285586827650369
2016-06-21,48.849998474121094,-0.010588583383081761
2016-06-22,49.130001068115234,0.005715520668362577
2016-06-23,50.11000061035156,0.019750733230720303
2016-06-24,47.63999938964844,-0.05054786947651428
2016-06-27,46.33000183105469,-0.027882992724788155
2016-06-28,47.849998474121094,0.03228134705960102
2016-06-29,49.880001068115234,0.041549056215366614
2016-06-30,48.33000183105469,-0.03156761848203808
2016-07-01,48.9900016784668,0.01356370616840456
2016-07-05,46.599998474121094,-0.05001572152448231
2016-07-06,47.43000030517578,0.017654437936308602
2016-07-07,45.13999938964844,-0.049486188455637854
2016-07-08,45.40999984741211,0.005963583881545336
2016-07-11,44.7599983215332,-0.014417495805167522
2016-07-12,46.79999923706055,0.0445683406770102
2016-07-13,44.75,-0.044791741900611526
2016-07-14,45.68000030517578,0.02056912730762115
2016-07-15,45.95000076293945,0.0058932933768980665
2016-07-18,45.2400016784668,-0.015572177056076598
2016-07-19,44.650001525878906,-0.013127346852580017
2016-07-20,44.939998626708984,0.006473894702133027
2016-07-21,44.75,-0.004236791477995665
2016-07-22,44.189998626708984,-0.01259295665517973
2016-07-25,43.130001068115234,-0.02427965264091494
2016-07-26,42.91999816894531,-0.004880960324311223
2016-07-27,41.91999816894531,-0.023574878767412363
2016-07-28,41.13999938964844,-0.018782126944199173
2016-07-29,41.599998474121094,0.01111926119858866
2016-08-01,40.060001373291016,-0.037721766068909764
2016-08-02,39.5099983215332,-0.013824602577302628
2016-08-03,40.83000183105469,0.032863388236076804
2016-08-04,41.93000030517578,0.026584418283591836
2016-08-05,41.79999923706055,-0.0031052471823212312
2016-08-08,43.02000045776367,0.028768813201731035
2016-08-09,42.77000045776367,-0.0058282015385694415
2016-08-10,41.709999084472656,-0.025096046682706916
2016-08-11,43.4900016784668,0.04179017894483693
2016-08-12,44.4900016784668,0.022733417340920496
2016-08-15,45.7400016784668,0.02770874274567157
2016-08-16,46.58000183105469,0.01819807847563028
2016-08-17,46.790000915527344,0.004498220678771283
2016-08-18,48.220001220703125,0.030104373623455565
2016-08-19,48.52000045776367,0.006202195442073601
2016-08-22,47.04999923706055,-0.03076524369450027
2016-08-23,48.099998474121094,0.022071295572776074
2016-08-24,46.77000045776367,-0.028040163863316855
2016-08-25,47.33000183105469,0.011902401079790305
2016-08-26,47.63999938964844,0.0065283490702192646
2016-08-29,46.97999954223633,-0.01395076218838579
2016-08-30,46.349998474121094,-0.013500710395900431
2016-08-31,44.70000076293945,-0.036247740403547654
2016-09-01,43.15999984741211,-0.03505938183298646
2016-09-02,44.439998626708984,0.02922579701475751
2016-09-06,44.83000183105469,0.008737665142461893
2016-09-07,45.5,0.01483472694515215
2016-09-08,47.619998931884766,0.045540492671840405
2016-09-09,45.880001068115234,-0.03722350308694696
2016-09-12,46.290000915527344,0.008896659279461162
2016-09-13,44.900001525878906,-0.030488146089111354
2016-09-14,43.58000183105469,-0.029839457199734545
2016-09-15,43.90999984741211,0.007543709566198117
2016-09-16,43.029998779296875,-0.02024456261675634
2016-09-19,43.29999923706055,0.006255098906740064
2016-09-20,43.439998626708984,0.003228026623571096
2016-09-21,45.34000015258789,0.042809004432631054
2016-09-22,46.31999969482422,0.021384178231518856
2016-09-23,44.47999954223633,-0.040534187025438796
2016-09-26,45.93000030517578,0.032078865331191815
2016-09-27,44.66999816894531,-0.02781641060874533
2016-09-28,47.04999923706055,0.05190875544256091
2016-09-29,47.83000183105469,0.016442246158876784
2016-09-30,48.2400016784668,0.008535491238255706
2016-10-03,48.810001373291016,0.011746650821482279
2016-10-04,48.689998626708984,-0.002461596044676157
2016-10-05,49.83000183105469,0.023143607049519312
2016-10-06,50.439998626708984,0.012167234831146208
2016-10-07,49.810001373291016,-0.012568689214708743
2016-10-11,50.790000915527344,0.019483708183113558
2016-10-12,50.18000030517578,-0.012082955818995643
2016-10-13,50.439998626708984,0.0051679368505909325
2016-10-14,50.349998474121094,-0.001785895011358129
2016-10-17,49.939998626708984,-0.008176331506322862
2016-10-18,50.290000915527344,0.006984011036023436
2016-10-19,51.599998474121094,0.0257153745273886
2016-10-20,50.43000030517578,-0.022935400776113158
2016-10-21,50.849998474121094,0.00829385034701021
2016-10-24,50.52000045776367,-0.006510785943788123
2016-10-25,49.959999084472656,-0.011146639611159187
2016-10-26,49.18000030517578,-0.015735623938840933
2016-10-27,49.720001220703125,0.010920248200732448
2016-10-28,48.70000076293945,-0.02072824543940935
2016-10-31,46.86000061035156,-0.038514599650001015
2016-11-01,46.66999816894531,-0.004062925377011126
2016-11-02,45.34000015258789,-0.02891187228284239
2016-11-03,44.65999984741211,-0.015111405449442256
2016-11-04,44.06999969482422,-0.013298971066255966
2016-11-07,44.88999938964844,0.018435767268137306
2016-11-08,44.97999954223633,0.002002897156883904
2016-11-09,45.27000045776367,0.006426635205601789
2016-11-10,44.65999984741211,-0.013566328564367012
2016-11-14,43.31999969482422,-0.030463827907250822
2016-11-15,45.810001373291016,0.0558880227885206
2016-11-16,45.56999969482422,-0.005252839297690956
2016-11-17,45.41999816894531,-0.003297102215364018
2016-11-18,45.689998626708984,0.005926929154901037
2016-11-21,47.4900016784668,0.03863977238614253
2016-11-22,48.029998779296875,0.011306592356688534
2016-11-23,47.959999084472656,-0.0014584791913830263
2016-11-25,46.060001373291016,-0.040422386862117465
2016-11-28,47.08000183105469,0.02190339707668405
2016-11-29,45.22999954223633,-0.040087747915531484
2016-11-30,49.439998626708984,0.08899921200355881
2016-12-01,51.060001373291016,0.03224165333645711
2016-12-02,51.68000030517578,0.012069426670480256
2016-12-05,51.790000915527344,0.0021262327340351543
2016-12-06,50.93000030517578,-0.01674495122490923
2016-12-07,49.77000045776367,-0.02303974482053135
2016-12-08,50.84000015258789,0.021271047254543478
2016-12-09,51.5,0.012898358347101709
2016-12-12,52.83000183105469,0.025497438165906557
2016-12-13,52.97999954223633,0.0028352293680156933
2016-12-14,51.040000915527344,-0.0373048182296305
2016-12-15,50.900001525878906,-0.0027467034395310774
2016-12-16,51.900001525878906,0.019455866037755606
2016-12-19,52.119998931884766,0.0042299121910522215
2016-12-20,52.22999954223633,0.002108301920566294
2016-12-21,52.4900016784668,0.00496567355726954
2016-12-22,52.95000076293945,0.00872537921499766
2016-12-23,53.02000045776367,0.0013211230385793819
2016-12-27,53.900001525878906,0.016461296729720833
2016-12-28,54.060001373291016,0.0029640600269979682
2016-12-29,53.77000045776367,-0.005378866916438382
2016-12-30,53.720001220703125,-0.0009303049564770813
2017-01-03,52.33000183105469,-0.026215539003824565
2017-01-04,53.2599983215332,0.017615693496549928
2017-01-05,53.7599983215332,0.009344116122212295
2017-01-06,53.9900016784668,0.004269210325257706
2017-01-09,51.959999084472656,-0.03832470113612088
2017-01-10,50.81999969482422,-0.022184202295564878
2017-01-11,52.25,0.027749918957935403
2017-01-12,53.0099983215332,0.014440652491583184
2017-01-13,52.369998931884766,-0.012146655440662813
2017-01-17,52.47999954223633,0.002098248017361924
2017-01-18,51.08000183105469,-0.02703906890206192
2017-01-19,51.369998931884766,0.005661256675447733
2017-01-20,52.41999816894531,0.020233839278211572
2017-01-23,52.75,0.006275609391375616
2017-01-24,53.18000030517578,0.008118619197242155
2017-01-25,52.75,-0.008118619197242079
2017-01-26,53.779998779296875,0.01933785578645546
2017-01-27,53.16999816894531,-0.011407335064125739
2017-01-30,52.630001068115234,-0.01020797341801988
2017-01-31,52.810001373291016,0.0034142730627301815
2017-02-01,53.880001068115234,0.020058778642912174
2017-02-02,53.540000915527344,-0.00633031617404607
2017-02-03,53.83000183105469,0.005401911396289289
2017-02-06,53.0099983215332,-0.015350423251867739
2017-02-07,52.16999816894531,-0.015972961400050004
2017-02-08,52.34000015258789,0.003253318080866931
2017-02-09,53.0,0.012531013534801206
2017-02-10,53.86000061035156,0.01609618516351742
2017-02-13,52.93000030517578,-0.017417807080094494
2017-02-14,53.20000076293945,0.005088119053021027
2017-02-15,53.11000061035156,-0.0016931647620425743
2017-02-16,53.36000061035156,0.004696167119217702
2017-02-17,53.400001525878906,0.0007493614949193845
2017-02-21,54.060001373291016,0.012283791710730595
2017-02-22,53.59000015258789,-0.008732079897311599
2017-02-23,54.45000076293945,0.015920377036634188
2017-02-24,53.9900016784668,-0.008483988072042573
2017-02-27,54.04999923706055,0.0011106546511078898
2017-02-28,54.0099983215332,-0.0007403464419427852
2017-03-01,53.83000183105469,-0.0033382169394644817
2017-03-02,52.61000061035156,-0.02292473924421927
2017-03-03,53.33000183105469,0.013592831602779453
2017-03-06,53.20000076293945,-0.002440648258365769
2017-03-07,53.13999938964844,-0.001128481842625985
2017-03-08,50.279998779296875,-0.05532256940199859
2017-03-09,49.279998779296875,-0.020089064989438646
2017-03-10,48.4900016784668,-0.016160668722542418
2017-03-13,48.400001525878906,-0.0018577804829510134
2017-03-14,47.720001220703125,-0.014149222438759245
2017-03-15,48.86000061035156,0.023608455511189758
2017-03-16,48.75,-0.0022538808775835134
2017-03-17,48.779998779296875,0.0006151703192533459
2017-03-20,48.220001220703125,-0.011546469694798205
2017-03-21,47.34000015258789,-0.0184182907592397
2017-03-22,48.040000915527344,0.01467840896031598
2017-03-23,47.70000076293945,-0.007102602380554361
2017-03-24,47.970001220703125,0.005644427072358734
2017-03-27,47.72999954223633,-0.005015719534077545
2017-03-28,48.369998931884766,0.013319643325593426
2017-03-29,49.5099983215332,0.02329487071905217
2017-03-30,50.349998474121094,0.01682395338737102
2017-03-31,50.599998474121094,0.0049529572785790245
2017-04-03,50.2400016784668,-0.00713999056879425
2017-04-04,51.029998779296875,0.01560211558568017
2017-04-05,51.150001525878906,0.002348851074493906
2017-04-06,51.70000076293945,0.010695274042343033
2017-04-07,52.2400016784668,0.010390720826658116
2017-04-10,53.08000183105469,0.015951726862047395
2017-04-11,53.400001525878906,0.006010530580521851
2017-04-12,53.11000061035156,-0.005445528614136899
2017-04-13,53.18000030517578,0.001317145626894845
2017-04-17,52.650001525878906,-0.010016123991878198
2017-04-18,52.40999984741211,-0.00456885765889196
2017-04-19,50.439998626708984,-0.038312926032158856
2017-04-20,50.27000045776367,-0.003375997059904586
2017-04-21,49.619998931884766,-0.013014530072831142
2017-04-24,49.22999954223633,-0.007890772266113831
2017-04-25,49.560001373291016,0.00668089999896733
2017-04-26,49.619998931884766,0.0012098722671465504
2017-04-27,48.970001220703125,-0.013186066095957067
2017-04-28,49.33000183105469,0.0073245617223314675
2017-05-01,48.84000015258789,-0.009982799997383506
2017-05-02,47.65999984741211,-0.024457183897740434
2017-05-03,47.81999969482422,0.0033514871794144635
2017-05-04,45.52000045776367,-0.04929215577402319
2017-05-05,46.220001220703125,0.015260831382551533
2017-05-08,46.43000030517578,0.004533177347698253
2017-05-09,45.880001068115234,-0.01191649306284679
2017-05-10,47.33000183105469,0.031115067063336145
2017-05-11,47.83000183105469,0.01050871336962733
2017-05-12,47.84000015258789,0.0002090168571609855
2017-05-15,48.849998474121094,0.02089223442086252
2017-05-16,48.65999984741211,-0.0038970130332055732
2017-05-17,49.06999969482422,0.00839050966304009
2017-05-18,49.349998474121094,0.0056898910773385694
2017-05-19,50.33000183105469,0.01966362220928914
2017-05-22,50.72999954223633,0.007916085385821359
2017-05-23,51.470001220703125,0.014481694826383064
2017-05-24,51.36000061035156,-0.0021394661159539826
2017-05-25,48.900001525878906,-0.04908224358060424
2017-05-26,49.79999923706055,0.018237541025644323
2017-05-30,49.65999984741211,-0.002815191703169109
2017-05-31,48.31999969482422,-0.027354229696533214
2017-06-01,48.36000061035156,0.0008274910567564331
2017-06-02,47.65999984741211,-0.014580569898588152
2017-06-05,47.400001525878906,-0.005470207576435285
2017-06-06,48.189998626708984,0.016529241262245302
2017-06-07,45.720001220703125,-0.05261563652866084
2017-06-08,45.63999938964844,-0.0017513540054500312
2017-06-09,45.83000183105469,0.00415442685351869
2017-06-12,46.08000183105469,0.005440117649843162
2017-06-13,46.459999084472656,0.0082126515124869
2017-06-14,44.72999954223633,-0.03794730042572455
2017-06-15,44.459999084472656,-0.006054519266934788
2017-06-16,44.7400016784668,0.006278105634111925
2017-06-19,44.20000076293945,-0.01214318723327836
2017-06-20,43.22999954223633,-0.022190118254213353
2017-06-21,42.529998779296875,-0.01632500752713693
2017-06-22,42.7400016784668,0.004925608599192601
2017-06-23,43.0099983215332,0.0062973186080399314
2017-06-26,43.380001068115234,0.008565922250416516
2017-06-27,44.2400016784668,0.019630865133080995
2017-06-28,44.7400016784668,0.011238598423898504
2017-06-29,44.93000030517578,0.004237736296313981
2017-06-30,46.040000915527344,0.02440487386483997
2017-07-03,47.06999969482422,0.02212524519044711
2017-07-05,45.130001068115234,-0.04208861142317458
2017-07-06,45.52000045776367,0.008604562367964263
2017-07-07,44.22999954223633,-0.028748518343779332
2017-07-10,44.400001525878906,0.0038362222742046215
2017-07-11,45.040000915527344,0.014311500353597961
2017-07-12,45.4900016784668,0.009941554320983138
2017-07-13,46.08000183105469,0.012886497644663332
2017-07-14,46.540000915527344,0.009933121421918755
2017-07-17,46.02000045776367,-0.011236082991704421
2017-07-18,46.400001525878906,0.008223397563251198
2017-07-19,47.119998931884766,0.015398024557820342
2017-07-20,46.790000915527344,-0.007027992230494894
2017-07-21,45.77000045776367,-0.022040659777913942
2017-07-24,46.34000015258789,0.012376657630078282
2017-07-25,47.88999938964844,0.03290117931263326
2017-07-26,48.75,0.017798495834202753
2017-07-27,49.040000915527344,0.005931112853091146
2017-07-28,49.709999084472656,0.013569791392266162
2017-07-31,50.16999816894531,0.00921110030994347
2017-08-01,49.15999984741211,-0.020336920405226354
2017-08-02,49.59000015258789,0.008708921984100847
2017-08-03,49.029998779296875,-0.01135687281195565
2017-08-04,49.58000183105469,0.011155232772284676
2017-08-07,49.38999938964844,-0.0038396013436235413
2017-08-08,49.16999816894531,-0.004464318010155275
2017-08-09,49.560001373291016,0.007900440286025032
2017-08-10,48.59000015258789,-0.019766332912480405
2017-08-11,48.81999969482422,0.004722307155647441
2017-08-14,47.59000015258789,-0.025517400374453155
2017-08-15,47.54999923706055,-0.0008408853929151805
2017-08-16,46.779998779296875,-0.01632603788492438
2017-08-17,47.09000015258789,0.006604932434328077
2017-08-18,48.5099983215332,0.029709260160886743
2017-08-21,47.369998931884766,-0.023780833269383485
2017-08-22,47.63999938964844,0.005683637288041358
2017-08-23,48.40999984741211,0.01603366912425813
2017-08-24,47.43000030517578,-0.020451454475886165
2017-08-25,47.869998931884766,0.009234034767860529
2017-08-28,46.56999969482422,-0.027532430650355447
2017-08-29,46.439998626708984,-0.002795423182836922
2017-08-30,45.959999084472656,-0.010389694197929141
2017-08-31,47.22999954223633,0.027257841155338518
2017-09-01,47.290000915527344,0.0012696017998318771
2017-09-05,48.65999984741211,0.028558458203944467
2017-09-06,49.15999984741211,0.01022294737435129
2017-09-07,49.09000015258789,-0.0014249304156401822
2017-09-08,47.47999954223633,-0.03334679107801265
2017-09-11,48.06999969482422,0.012349715457021048
2017-09-12,48.22999954223633,0.0033229490323173536
2017-09-13,49.29999923706055,0.02194284098358275
2017-09-14,49.88999938964844,0.011896504065801004
2017-09-15,49.88999938964844,0.0
2017-09-18,49.90999984741211,0.00040081078525704817
2017-09-19,49.47999954223633,-0.00865284215145882
2017-09-20,50.40999984741211,0.018621026794804388
2017-09-21,50.54999923706055,0.0027733653061090746
2017-09-22,50.65999984741211,0.0021737111878180316
2017-09-25,52.220001220703125,0.030328945085613655
2017-09-26,51.880001068115234,-0.006532206610711715
2017-09-27,52.13999938964844,0.004999016762910106
2017-09-28,51.560001373291016,-0.011186192093541391
2017-09-29,51.66999816894531,0.0021311021558103422
2017-10-02,50.58000183105469,-0.021321029418632006
2017-10-03,50.41999816894531,-0.003168391999244596
2017-10-04,49.97999954223633,-0.008764969195864813
2017-10-05,50.790000915527344,0.016076586591024407
2017-10-06,49.290000915527344,-0.02997826354730544
2017-10-09,49.58000183105469,0.005866324246772274
2017-10-10,50.91999816894531,0.026668174191404527
2017-10-11,51.29999923706055,0.007434999574844551
2017-10-12,50.599998474121094,-0.013739191166899794
2017-10-13,51.45000076293945,0.01665893097110397
2017-10-16,51.869998931884766,0.00813009066233686
2017-10-17,51.880001068115234,0.00019281226528117723
2017-10-18,52.040000915527344,0.0030792912006348512
2017-10-19,51.290000915527344,-0.01451685198587319
2017-10-20,51.470001220703125,0.0035033181302584243
2017-10-23,51.900001525878906,0.008319682190755042
2017-10-24,52.470001220703125,0.010922781391195473
2017-10-25,52.18000030517578,-0.0055423154062999285
2017-10-26,52.63999938964844,0.008776989865134595
2017-10-27,53.900001525878906,0.023654230802155545
2017-10-30,54.150001525878906,0.004627495401349084
2017-10-31,54.380001068115234,0.004238457220275105
2017-11-01,54.29999923706055,-0.0014722459565775466
2017-11-02,54.540000915527344,0.004410181314349612
2017-11-03,55.63999938964844,0.019967961881798862
2017-11-06,57.349998474121094,0.030270460883358854
2017-11-07,57.20000076293945,-0.002618905245092359
2017-11-08,56.810001373291016,-0.006841520981416415
2017-11-09,57.16999816894531,0.006316862505197752
2017-11-10,56.7400016784668,-0.007549794285210902
2017-11-13,56.7599983215332,0.00035236375811994406
2017-11-14,55.70000076293945,-0.018851662090009366
2017-11-15,55.33000183105469,-0.0066648706271742
2017-11-16,55.13999938964844,-0.003439895476835699
2017-11-17,56.54999923706055,0.025249794544190143
2017-11-20,56.09000015258789,-0.008167642830058329
2017-11-21,56.83000183105469,0.01310684128823324
2017-11-22,58.02000045776367,0.02072339905412412
2017-11-24,58.95000076293945,0.01590185334251053
2017-11-27,58.11000061035156,-0.014351863335128223
2017-11-28,57.9900016784668,-0.0020671657579748575
2017-11-29,57.29999923706055,-0.011970000426552734
2017-11-30,57.400001525878906,0.0017437195029074669
2017-12-01,58.36000061035156,0.0165864042041969
2017-12-04,57.470001220703125,-0.01536764035262186
2017-12-05,57.619998931884766,0.00260661735879985
2017-12-06,55.959999084472656,-0.029232577682259744
2017-12-07,56.689998626708984,0.01296067067474773
2017-12-08,57.36000061035156,0.011749402820442885
2017-12-11,57.9900016784668,0.010923403900339464
2017-12-12,57.13999938964844,-0.014766224711481327
2017-12-13,56.599998474121094,-0.0094954278707949
2017-12-14,57.040000915527344,0.007743833906514411
2017-12-15,57.29999923706055,0.004547818249209022
2017-12-18,57.15999984741211,-0.0024462600136897555
2017-12-19,57.459999084472656,0.005234687225665261
2017-12-20,58.09000015258789,0.010904497013346273
2017-12-21,58.36000061035156,0.004637199481782661
2017-12-22,58.470001220703125,0.00188308895203185
2017-12-26,59.970001220703125,0.025330634470642526
2017-12-27,59.63999938964844,-0.005517977873039849
2017-12-28,59.84000015258789,0.00334785655354518
2017-12-29,60.41999816894531,0.009645809436932199
2018-01-02,60.369998931884766,-0.0008278705375656227
2018-01-03,61.630001068115234,0.020656507189724515
2018-01-04,62.0099983215332,0.00614685298886259
2018-01-05,61.439998626708984,-0.009234568806432161
2018-01-08,61.72999954223633,0.004708962502551161
2018-01-09,62.959999084472656,0.019729560577509075
2018-01-10,63.56999969482422,0.009642066579956643
2018-01-11,63.79999923706055,0.0036115222447539275
2018-01-12,64.30000305175781,0.007806500312368358
2018-01-16,63.72999954223633,-0.008904276561471199
2018-01-17,63.970001220703125,0.003758840401134642
2018-01-18,63.95000076293945,-0.00031270258937618977
2018-01-19,63.369998931884766,-0.009110993474894684
2018-01-22,63.4900016784668,0.001891893138863068
2018-01-23,64.47000122070312,0.015317578637895804
2018-01-24,65.61000061035156,0.01752811440254249
2018-01-25,65.51000213623047,-0.001525297306496073
2018-01-26,66.13999938964844,0.009570862972459189
2018-01-29,65.55999755859375,-0.008807981689107937
2018-01-30,64.5,-0.016300492834635933
2018-01-31,64.7300033569336,0.0035596006162437266
2018-02-01,65.80000305175781,0.01639506029259812
2018-02-02,65.44999694824219,-0.005333438981976317
2018-02-05,64.1500015258789,-0.02006233088083776
2018-02-06,63.38999938964844,-0.011918004180194362
2018-02-07,61.790000915527344,-0.025564556777916102
2018-02-08,61.150001525878906,-0.010411666803414545
2018-02-09,59.20000076293945,-0.032408332308778695
2018-02-12,59.290000915527344,0.0015191183833392706
2018-02-13,59.189998626708984,-0.001688087659558984
2018-02-14,60.599998474121094,0.023542282394517684
2018-02-15,61.34000015258789,0.012137293277932485
2018-02-16,61.68000030517578,0.005527573029119597
2018-02-20,61.900001525878906,0.003560470138458665
2018-02-21,61.68000030517578,-0.003560470138458674
2018-02-22,62.77000045776367,0.01751752541935391
2018-02-23,63.54999923706055,0.012349726007966917
2018-02-26,63.90999984741211,0.005648855644525698
2018-02-27,63.0099983215332,-0.01418242395878518
2018-02-28,61.63999938964844,-0.0219824167658218
2018-03-01,60.9900016784668,-0.010601056721314872
2018-03-02,61.25,0.004253905596111183
2018-03-05,62.56999969482422,0.021322075708085825
2018-03-06,62.599998474121094,0.00047932859806791545
2018-03-07,61.150001525878906,-0.023435366644760786
2018-03-08,60.119998931884766,-0.016987339967843584
2018-03-09,62.040000915527344,0.031436805947001524
2018-03-12,61.36000061035156,-0.011021186059327283
2018-03-13,60.709999084472656,-0.010649752944055874
2018-03-14,60.959999084472656,0.0041094822978934254
2018-03-15,61.189998626708984,0.0037658586714884213
2018-03-16,62.34000015258789,0.018619521755477236
2018-03-19,62.060001373291016,-0.0045015956381889415
2018-03-20,63.400001525878906,0.021362204361996144
2018-03-21,65.16999816894531,0.02753532673702921
2018-03-22,64.30000305175781,-0.013439533542886002
2018-03-23,65.87999725341797,0.02427518491394428
2018-03-26,65.55000305175781,-0.005021606852867193
2018-03-27,65.25,-0.004587210563088244
2018-03-28,64.37999725341797,-0.01342306299418
2018-03-29,64.94000244140625,0.008660821060875384
2018-04-02,63.0099983215332,-0.030170386953636243
2018-04-03,63.5099983215332,0.007903930070635121
2018-04-04,63.369998931884766,-0.002206800906290759
2018-04-05,63.540000915527344,0.002679096769840704
2018-04-06,62.060001373291016,-0.02356796210137278
2018-04-09,63.41999816894531,0.021677559089645637
2018-04-10,65.51000213623047,0.03242359511469172
2018-04-11,66.81999969482422,0.019799597008466598
2018-04-12,67.06999969482422,0.0037344132000591205
2018-04-13,67.38999938964844,0.004759784339583373
