Date,TLT,return
2016-01-05,90.2840576171875,-0.004042617551143872
2016-01-06,91.50066375732422,0.013385330687095682
2016-01-07,91.6648941040039,0.0017932453306973215
2016-01-08,92.07545471191406,0.0044689290495243846
2016-01-11,91.06781005859375,-0.011004006315840168
2016-01-12,92.38147735595703,0.014322102538973999
2016-01-13,93.29203796386719,0.009808269167022005
2016-01-14,92.41874694824219,-0.009404919085270072
2016-01-15,93.85931396484375,0.015467154088596145
2016-01-19,93.56819915771484,-0.0031064280412320144
2016-01-20,94.55342864990234,0.0104744841038131
2016-01-21,93.91150665283203,-0.0068121369995365446
2016-01-22,93.55327606201172,-0.0038218487939381783
2016-01-25,94.06082916259766,0.00541062025360832
2016-01-26,94.1056137084961,0.000476009920373937
2016-01-27,94.08318328857422,-0.0002383820969794316
2016-01-28,94.2175521850586,0.0014271736002895597
2016-01-29,95.0162124633789,0.008441041395782377
2016-02-01,94.72533416748047,-0.0030660498866388777
2016-02-02,96.482666015625,0.01838188076621227
2016-02-03,95.68251037597656,-0.008327838363784736
2016-02-04,96.14612579345703,0.004833650797963162
2016-02-05,96.25833129882812,0.0011663505075392513
2016-02-08,98.32978057861328,0.021291408939251338
2016-02-09,98.43447875976562,0.0010641992746594658
2016-02-10,99.30191802978516,0.008773749786322846
2016-02-11,99.99739074707031,0.006979206747397268
2016-02-12,98.33722686767578,-0.01674143096604077
2016-02-16,97.29780578613281,-0.010626224230763164
2016-02-17,96.69953918457031,-0.006167800886603922
2016-02-18,97.88853454589844,0.012220791709500054
2016-02-19,97.9708251953125,0.0008403035153895585
2016-02-22,97.91845703125,-0.0005346710622940748
2016-02-23,98.31481170654297,0.004039633206332128
2016-02-24,98.12039184570312,-0.0019794814860854258
2016-02-25,98.47185516357422,0.0035755600504272554
2016-02-26,97.52210998535156,-0.00969165159213138
2016-02-29,97.94837188720703,0.004361400999900081
2016-03-01,96.2236557006836,-0.017765293678599078
2016-03-02,96.62074279785156,0.004118218226370052
2016-03-03,96.97285461425781,0.0036376430769215614
2016-03-04,96.35103607177734,-0.006432941988205438
2016-03-07,96.32103729248047,-0.0003113972774100458
2016-03-08,97.38492584228516,0.01098468245637204
2016-03-09,96.7930908203125,-0.006095817279520133
2016-03-10,96.39596557617188,-0.004111266040796523
2016-03-11,95.42195129394531,-0.010155700464441619
2016-03-14,95.7216567993164,0.003135922293919398
2016-03-15,95.81156921386719,0.0009388702213916739
2016-03-16,96.09627532958984,0.0029671150262137835
2016-03-17,96.49337005615234,0.004123744955159142
2016-03-18,96.69564819335938,0.00209409637214075
2016-03-21,95.95391082763672,-0.007700417635904961
2016-03-22,95.93142700195312,-0.00023434647004097253
2016-03-23,97.01779174804688,0.011260747597354704
2016-03-24,97.05530548095703,0.00038659385471772386
2016-03-28,97.18267822265625,0.0013115123780426507
2016-03-29,98.20162963867188,0.010430322321520814
2016-03-30,97.16768646240234,-0.01058459792895735
2016-03-31,97.85699462890625,0.007068962072403394
2016-04-01,98.11225128173828,0.002605069953724627
2016-04-04,98.17225646972656,0.0006114103506685381
2016-04-05,99.24585723876953,0.010876523259770609
2016-04-06,98.52517700195312,-0.007288058431196396
2016-04-07,99.74144744873047,0.012269192634121651
2016-04-08,99.11074829101562,-0.006343417735533762
2016-04-11,98.9831314086914,-0.0012884486908167233
2016-04-12,98.29991149902344,-0.00692631896780604
2016-04-13,98.64532470703125,0.00350771177639696
2016-04-14,98.17225646972656,-0.004807183844936047
2016-04-15,99.01318359375,0.0085293541131529
2016-04-18,98.58522033691406,-0.004331653672163169
2016-04-19,98.27739715576172,-0.003127291874380184
2016-04-20,97.1963119506836,-0.011061295483321559
