Date,ZN=F,return
2010-07-12,122.109375,0.0015366887388158221
2010-07-13,121.65625,-0.0037177146851759156
2010-07-14,122.234375,0.004740863514679587
2010-07-15,122.78125,0.0044640084333245214
2010-07-16,123.203125,0.0034300992787336454
2010-07-19,123.03125,-0.001396027893455926
2010-07-20,123.234375,0.0016496418943079854
2010-07-21,123.5,0.002153126029712892
2010-07-22,123.171875,-0.002660418367795482
2010-07-23,122.671875,-0.004067629861652708
2010-07-26,122.734375,0.0005093594914659772
2010-07-27,122.328125,-0.003315483781807299
2010-07-28,122.859375,0.00433342508360187
2010-07-29,123.09375,0.001905851539335238
2010-07-30,123.8125,0.005822064287590253
2010-08-02,123.421875,-0.003159959654022414
2010-08-03,123.984375,0.004547184796090258
2010-08-04,123.625,-0.002902759657961351
2010-08-05,123.890625,0.0021463299698508812
2010-08-06,124.578125,0.005533909230096468
2010-08-09,124.515625,-0.0005018191047472895
2010-08-10,124.984375,0.0037575194510738328
2010-08-11,125.609375,0.004988163479138887
2010-08-12,125.34375,-0.0021169299979626466
2010-08-13,125.578125,0.0018681118827202489
2010-08-16,126.203125,0.004964637229577923
2010-08-17,125.671875,-0.004218368538227361
2010-08-18,125.609375,-0.0004974505761081226
2010-08-19,125.953125,0.002732920955640134
2010-08-20,125.53125,-0.003355082364373451
2010-08-23,125.65625,0.0009952725379918453
2010-08-24,126.40625,0.005950922595317953
2010-08-25,125.921875,-0.0038392517280260033
2010-08-26,126.21875,0.002354837798846927
2010-08-27,125.1875,-0.008203899337649251
2010-08-30,126.09375,0.0072130644782856185
2010-08-31,126.5,0.0032166302632524067
2010-09-01,125.734375,-0.006070761381113923
2010-09-02,125.5,-0.0018657882146224274
2010-09-03,125.0,-0.00399202126953745
2010-09-07,125.828125,0.0066031511335720204
2010-09-08,125.421875,-0.0032338336639680123
2010-09-09,124.65625,-0.006123105666224951
2010-09-10,124.421875,-0.0018819402079071033
2010-09-13,124.9375,0.004135603362845838
2010-09-14,125.453125,0.00411857056439327
2010-09-15,125.21875,-0.0018699749885941555
2010-09-16,125.0,-0.0017484705341168293
2010-09-17,125.234375,0.0018732443816804189
2010-09-20,125.515625,0.0022432711301591853
2010-09-21,125.75,0.0018655561657079513
2010-09-22,125.5625,-0.001492166404695458
2010-09-23,125.578125,0.0001244322778932926
2010-09-24,125.21875,-0.002865867016628528
2010-09-27,125.953125,0.005847606087511143
2010-09-28,126.4375,0.0038383010040350597
2010-09-29,126.15625,-0.0022268968747499777
2010-09-30,126.046875,-0.0008673564759117115
2010-10-01,126.078125,0.00024789291153215167
2010-10-04,126.46875,0.0030934875873042523
2010-10-05,126.640625,0.0013581087339656554
2010-10-06,127.09375,0.003571652297393376
2010-10-07,127.140625,0.0003687542294874717
2010-10-08,127.3125,0.0013509366500391129
2010-10-11,127.4375,0.0009813543476493538
2010-10-12,127.078125,-0.00282399352757057
2010-10-13,127.21875,0.0011059908961489019
2010-10-14,126.671875,-0.004307964075217025
2010-10-15,126.234375,-0.0034597835079985925
2010-10-18,126.890625,0.005185196802702205
2010-10-19,127.03125,0.0011076242594453593
2010-10-20,127.046875,0.00012299366598136758
2010-10-21,126.640625,-0.0032027620380610574
2010-10-22,126.421875,-0.0017288223619368757
2010-10-25,126.421875,0.0
2010-10-26,125.71875,-0.005577259298106154
2010-10-27,125.21875,-0.0039850613136436334
2010-10-28,125.859375,0.005103004414984893
2010-10-29,126.28125,0.003346350027344173
2010-11-01,126.3125,0.0002474328850926146
2010-11-02,126.53125,0.001730318068594881
2010-11-03,126.578125,0.00037039323838486345
2010-11-04,127.75,0.009215522612994437
2010-11-05,127.421875,-0.002571797388371465
2010-11-08,127.359375,-0.0004906169606568646
2010-11-09,126.53125,-0.0065235015023510316
2010-11-10,126.96875,0.003451679955565584
2010-11-11,126.484375,-0.0038222104359365502
2010-11-12,125.9375,-0.004333030611061483
2010-11-15,124.765625,-0.009348774851561116
2010-11-16,125.046875,0.002251689717933325
2010-11-17,124.875,-0.0013754300386567505
2010-11-18,124.484375,-0.0031330309480234013
2010-11-19,124.515625,0.0002510040173821834
2010-11-22,125.09375,0.004632246154770814
2010-11-23,125.40625,0.0024950112743432045
2010-11-24,124.28125,-0.009011325059226059
2010-11-26,124.59375,0.0025113021736643103
2010-11-29,124.875,0.002254792387089083
2010-11-30,125.046875,0.0013754300386566714
2010-12-01,123.859375,-0.009541817529890305
2010-12-02,123.484375,-0.003032219632180584
2010-12-03,123.703125,0.0017699119664584136
2010-12-06,124.3125,0.004914014802429163
2010-12-07,122.5,-0.014687526629409234
2010-12-08,121.875,-0.005115100666770377
2010-12-09,121.765625,-0.0008978388341221218
2010-12-10,121.265625,-0.004114702989422089
2010-12-13,121.703125,0.003601290065809748
2010-12-14,120.421875,-0.010583475141955252
2010-12-15,120.015625,-0.0033792597793113333
2010-12-16,120.375,0.0029899274792794892
2010-12-17,121.40625,0.008530489883731559
2010-12-20,121.265625,-0.001158972507554322
2010-12-21,121.25,-0.00012885767687436625
2010-12-22,120.0,-0.010362787035546547
2010-12-23,119.59375,-0.0033911601560703093
2010-12-27,119.9375,0.002870191141942909
2010-12-28,119.03125,-0.007584710089041209
2010-12-29,120.25,0.010186845306992997
2010-12-30,119.984375,-0.0022113830149989196
2010-12-31,120.4375,0.0037694202037134674
2011-01-03,120.171875,-0.0022079364772032454
2011-01-04,120.3125,0.0011695147847213044
2011-01-05,119.234375,-0.009001430552142019
2011-01-06,119.8125,0.004836926875901823
2011-01-07,120.671875,0.007147064403728841
2011-01-10,120.875,0.0016818685638662952
2011-01-11,120.546875,-0.002718272335868988
2011-01-12,120.5625,0.00012960922835853397
2011-01-13,121.109375,0.0045257722558917305
2011-01-14,120.859375,-0.0020663832743449424
2011-01-18,120.59375,-0.0022002209096024235
2011-01-19,120.78125,0.001553599483903593
2011-01-20,119.828125,-0.00792263381660835
2011-01-21,120.15625,0.002734554734830487
2011-01-24,120.234375,0.0006499837732899861
2011-01-25,120.921875,0.005701712997479433
2011-01-26,120.25,-0.005571766924916757
2011-01-27,120.671875,0.00350217622372147
2011-01-28,121.15625,0.004005949661610663
2011-01-31,120.796875,-0.0029706189103996515
2011-02-01,120.296875,-0.0041477700424251964
2011-02-02,119.890625,-0.0033827771003843445
2011-02-03,119.4375,-0.0037866468175016257
2011-02-04,118.578125,-0.007221195956250881
2011-02-07,118.609375,0.0002635046128554295
2011-02-08,117.984375,-0.005283330213342654
2011-02-09,118.578125,0.005019825600487274
2011-02-10,118.125,-0.003828640230334079
2011-02-11,118.5,0.0031695747612790395
2011-02-14,118.625,0.0010542963549059923
2011-02-15,118.640625,0.0001317089234700327
2011-02-16,118.59375,-0.00039517882355808733
2011-02-17,119.015625,0.003550999983112496
2011-02-18,119.0625,0.0003937783079037609
2011-02-22,120.09375,0.008624122444097184
2011-02-23,119.8125,-0.0023446669592541345
2011-02-24,120.046875,0.0019542707020999035
2011-02-25,120.171875,0.0010407181894188718
2011-02-28,120.34375,0.0014292213178003627
2011-03-01,120.4375,0.0007787151594028909
2011-03-02,120.0625,-0.0031185056458097327
2011-03-03,119.234375,-0.0069213465988140445
2011-03-04,120.0,0.006400648852084561
2011-03-07,120.03125,0.00026038276413224194
2011-03-08,119.765625,-0.0022154175999355885
2011-03-09,120.3125,0.004555816535860661
2011-03-10,120.953125,0.0053105493629382735
2011-03-11,121.0,0.0003874717516996325
2011-03-14,121.515625,0.004252309738530255
2011-03-15,121.609375,0.0007712082644448969
2011-03-16,122.46875,0.007041831800188604
2011-03-17,122.15625,-0.0025549324066766288
2011-03-18,121.953125,-0.0016642134033676252
2011-03-21,121.53125,-0.003465318233839846
2011-03-22,121.203125,-0.002703574224820975
2011-03-23,119.96875,-0.010236564930128615
2011-03-24,119.5,-0.003914920829505846
2011-03-25,119.1875,-0.002618488010927501
2011-03-28,119.078125,-0.000918093054192247
2011-03-29,118.765625,-0.002627777100077007
2011-03-30,119.125,0.0030213487679975714
2011-03-31,119.03125,-0.0007872982954886457
2011-04-01,118.96875,-0.0005252100961066888
2011-04-04,119.21875,0.002099187336059957
2011-04-05,118.765625,-0.0038080277124622293
2011-04-06,118.375,-0.0032944617001262277
2011-04-07,118.46875,0.0007916612103660171
2011-04-08,118.375,-0.0007916612103659652
2011-04-11,118.453125,0.0006597611903897414
2011-04-12,119.09375,0.005393685377501651
2011-04-13,119.390625,0.0024896822137612093
2011-04-14,119.203125,-0.0015717095573374196
2011-04-15,119.8125,0.0050990500753057486
2011-04-18,120.1875,0.0031250025431352807
2011-04-19,120.25,0.0005198856368720565
2011-04-20,119.90625,-0.0028627215386447624
2011-04-21,119.984375,0.0006513385236458377
2011-04-25,120.328125,0.0028608602087066095
2011-04-26,120.671875,0.0028526990300138757
2011-04-27,120.421875,-0.002073882791270656
2011-04-28,120.953125,0.004401871426720246
2011-04-29,121.140625,0.0015489870142455786
2011-05-02,121.234375,0.0007735946749901952
2011-05-03,121.4375,0.0016740716033814055
2011-05-04,121.640625,0.0016712737707680972
2011-05-05,122.0625,0.003462207728470791
2011-05-06,122.28125,0.0017905107737882938
2011-05-09,122.46875,0.001532175989219005
2011-05-10,122.09375,-0.0030667031445608933
2011-05-11,122.421875,0.002683879175105403
2011-05-12,122.171875,-0.002044206665607157
2011-05-13,122.5,0.0026821652199395755
2011-05-16,122.75,0.002038736689848309
2011-05-17,122.9375,0.0015263294746479246
2011-05-18,122.53125,-0.003309996656672754
2011-05-19,122.609375,0.0006373892751963303
2011-05-20,122.8125,0.0016553132957791005
2011-05-23,123.0,0.0015255533088371917
2011-05-24,123.078125,0.0006349609712350574
2011-05-25,123.140625,0.0005076786503251825
2011-05-26,123.75,0.004936406454822053
2011-05-27,123.859375,0.00088344802868426
2011-05-31,124.03125,0.0013867005058547175
2011-06-01,124.734375,0.005652926302788231
2011-06-02,124.390625,-0.0027596605572206517
2011-06-03,124.734375,0.0027596605572207276
2011-06-06,124.75,0.00012525834550111415
2011-06-07,124.65625,-0.0007517855259479553
2011-06-08,125.09375,0.0035035070871670846
2011-06-09,124.65625,-0.003503507087167038
2011-06-10,124.921875,0.002128592802702633
2011-06-13,124.765625,-0.0012515646189417958
2011-06-14,123.984375,-0.006281427688603365
2011-06-15,125.109375,0.00903280511212429
2011-06-16,125.578125,0.003739720140084665
2011-06-17,125.375,-0.0016188285709469786
2011-06-20,125.3125,-0.0004986287812113307
2011-06-21,125.25,-0.0004988775359140897
2011-06-22,123.65625,-0.012806201379276412
2011-06-23,124.34375,0.005544369041504363
2011-06-24,124.734375,0.0031365686589248823
2011-06-27,124.40625,-0.0026340560855363593
2011-06-28,123.328125,-0.008703933851860135
2011-06-29,122.84375,-0.003935263726596746
2011-06-30,122.328125,-0.004206239073891397
2011-07-01,121.984375,-0.0028140207876232557
2011-07-05,122.65625,0.005492764656163122
2011-07-06,122.984375,0.002671587365996104
2011-07-07,122.46875,-0.00420141938287341
2011-07-08,123.71875,0.010154948906499072
2011-07-11,124.546875,0.006671306761847217
2011-07-12,124.625,0.0006270772137510106
2011-07-13,124.796875,0.0013781872757146951
2011-07-14,124.4375,-0.002883833733301984
2011-07-15,124.859375,0.003384522190375857
2011-07-18,124.921875,0.0005004378935919084
2011-07-19,124.921875,0.0
2011-07-20,124.59375,-0.002630097326754261
2011-07-21,124.0,-0.004776878976591612
2011-07-22,124.328125,0.0026426744128261437
2011-07-25,124.125,-0.0016351176525262931
2011-07-26,124.53125,0.0032675660592522957
2011-07-27,124.234375,-0.0023867858827772556
2011-07-28,124.5,0.002135813362950698
2011-07-29,125.6875,0.009492951628108402
2011-08-01,126.140625,0.0035986885024728325
2011-08-02,126.953125,0.0064205678029227616
2011-08-03,127.046875,0.0007381890098993375
2011-08-04,128.0,0.007474151071451576
2011-08-05,127.046875,-0.007474151071451489
2011-08-08,128.578125,0.01198058339787541
2011-08-09,129.828125,0.009674764059268405
2011-08-10,130.0625,0.0018036438485435915
2011-08-11,129.21875,-0.006508399495788051
2011-08-12,129.875,0.005065744761326419
2011-08-15,129.5625,-0.002409059223393161
2011-08-16,130.078125,0.00397184129297438
2011-08-17,130.359375,0.002159828053429938
2011-08-18,130.78125,0.00323102058144654
2011-08-19,130.796875,0.00011946717653529231
2011-08-22,130.59375,-0.0015541876521956363
2011-08-23,130.328125,-0.0020360507662488974
2011-08-24,129.578125,-0.005771327790408032
2011-08-25,129.984375,0.0031302698326838778
2011-08-26,130.28125,0.002281324156854534
2011-08-29,129.71875,-0.004326929827758175
2011-08-30,130.390625,0.005166107482951404
2011-08-31,130.03125,-0.002759946553048884
2011-09-01,130.609375,0.00443619215626945
2011-09-02,131.296875,0.005249982229062185
2011-09-06,131.21875,-0.0005952026840796783
2011-09-07,130.890625,-0.0025037270903291056
2011-09-08,131.234375,0.0026227959718175924
2011-09-09,131.765625,0.0040399294490143746
2011-09-12,131.46875,-0.002255595424175403
2011-09-13,131.0625,-0.0030948721286555765
2011-09-14,130.890625,-0.0013122578680010253
2011-09-15,130.40625,-0.003707473002311603
2011-09-16,130.484375,0.0005989100017315039
2011-09-19,131.421875,0.007159080809207774
2011-09-20,131.34375,-0.0005946363973752416
2011-09-21,131.671875,0.0024951002072914484
2011-09-22,131.75,0.0005931550087901747
2011-09-23,130.96875,-0.005947442296126793
2011-09-26,130.34375,-0.0047835537281262575
2011-09-27,129.5625,-0.006011801201220397
2011-09-28,129.671875,0.0008438310427778313
2011-09-29,129.984375,0.00240702968543986
2011-09-30,130.09375,0.0008410934710330176
2011-10-03,130.984375,0.006822696882936607
2011-10-04,130.953125,-0.00023860653895122703
2011-10-05,130.109375,-0.006463991863086905
2011-10-06,129.515625,-0.004573912644293131
2011-10-07,128.890625,-0.00483735373079457
2011-10-10,127.59375,-0.010112787981210593
2011-10-11,128.234375,0.005008255750190493
2011-10-12,127.921875,-0.002439918253263518
2011-10-13,128.4375,0.004022678673777543
2011-10-14,128.125,-0.0024360547978811158
2011-10-17,128.71875,0.004623441743681573
2011-10-18,128.828125,0.0008493599976733183
2011-10-19,128.84375,0.00012127827314604307
2011-10-20,128.703125,-0.0010920343255965657
2011-10-21,128.65625,-0.000364276611398747
2011-10-24,128.34375,-0.0024319078133460703
2011-10-25,129.125,0.006068716282970595
2011-10-26,128.578125,-0.0042442311937615175
2011-10-27,127.3125,-0.009892002259016527
2011-10-28,128.09375,0.006117723717586411
2011-10-31,129.0625,0.007534365450740923
2011-11-01,130.25,0.009158897478124326
2011-11-02,130.3125,0.0004797313596442441
2011-11-03,130.046875,-0.0020404496066973154
2011-11-04,130.25,0.001560718247052961
2011-11-07,130.546875,0.002276677036346009
2011-11-08,130.046875,-0.003837395283398926
2011-11-09,130.8125,0.0058700378197951136
2011-11-10,130.34375,-0.003589808808999841
2011-11-11,129.78125,-0.004324850566191733
2011-11-14,130.453125,0.005163626003301538
2011-11-15,130.328125,-0.0009586579523887087
2011-11-16,130.5,0.0013179178808080583
2011-11-17,130.828125,0.0025112120820118843
2011-11-18,130.296875,-0.00406893811744654
2011-11-21,130.578125,0.002156205914450769
2011-11-22,130.796875,0.0016738406586202942
2011-11-23,131.21875,0.0032202305840821764
2011-11-25,130.65625,-0.004295949327628219
2011-11-28,130.71875,0.00047824008563331695
2011-11-29,130.46875,-0.0019143341572425852
2011-11-30,130.15625,-0.0023980826840127437
2011-12-01,129.984375,-0.0013214008770006092
2011-12-02,130.5,0.003958975838532288
2011-12-05,130.40625,-0.0007186489709220252
2011-12-06,130.15625,-0.0019189259906095444
2011-12-07,130.765625,0.004670946871985631
2011-12-08,131.171875,0.00310188747876721
2011-12-09,130.640625,-0.004058253361583321
2011-12-12,131.03125,0.002985611580649981
2011-12-13,131.3125,0.0021441342341830955
2011-12-14,131.609375,0.0022582763504727594
2011-12-15,131.484375,-0.0009502316904572939
2011-12-16,131.953125,0.0035587226169941544
2011-12-19,132.125,0.0013016983081732064
2011-12-20,131.59375,-0.0040289188282004755
2011-12-21,130.421875,-0.008945136871136423
2011-12-22,130.453125,0.0002395783432637368
2011-12-23,129.859375,-0.0045618326409741315
2011-12-27,129.953125,0.000721674315661071
2011-12-28,130.703125,0.0057547215522369115
2011-12-29,130.84375,0.0010753331581641972
2011-12-30,131.125,0.0021472034970443643
2012-01-03,130.546875,-0.004418709046639023
2012-01-04,130.390625,-0.0011976049335586637
2012-01-05,130.5,0.0008384740264845614
2012-01-06,130.75,0.0019138761822841976
2012-01-09,130.859375,0.0008361703885631485
2012-01-10,130.71875,-0.00107520469112342
2012-01-11,131.203125,0.003698626181419471
2012-01-12,130.96875,-0.001787949698546422
2012-01-13,131.546875,0.004404506852647197
2012-01-17,131.59375,0.0003562733842090708
2012-01-18,131.265625,-0.00249658335702595
2012-01-19,130.703125,-0.004294411943922791
2012-01-20,130.265625,-0.0033528950103109906
2012-01-23,129.984375,-0.002161384126725701
2012-01-24,130.09375,0.0008410934710330176
2012-01-25,130.765625,0.005151254277953334
2012-01-26,131.4375,0.0051248547897163
2012-01-27,131.71875,0.002137514173310838
2012-01-30,132.03125,0.0023696693553183824
2012-01-31,132.25,0.001655433746861035
2012-02-01,131.984375,-0.0020105263705839393
2012-02-02,132.171875,0.001419614576517895
2012-02-03,131.328125,-0.006404196461298559
2012-02-06,131.671875,0.0026140699296374552
2012-02-07,131.15625,-0.003923671878817189
2012-02-08,131.09375,-0.00047664443228434376
2012-02-09,130.78125,-0.0023866359777308553
2012-02-10,131.390625,0.004648676349377021
2012-02-13,131.125,-0.0020236897567648617
2012-02-14,131.53125,0.0030933992543828366
2012-02-15,131.578125,0.0003563156994762472
2012-02-16,130.984375,-0.004522740392134818
2012-02-17,130.921875,-0.000477270024570891
2012-02-21,130.640625,-0.0021505384632285844
2012-02-22,131.046875,0.0031048508343535825
2012-02-23,131.203125,0.0011916111991516205
2012-02-24,131.1875,-0.00011909724303955903
2012-02-27,131.625,0.003329372873287853
2012-02-28,131.671875,0.0003560619585418545
2012-02-29,131.265625,-0.003090090407506238
2012-03-01,130.890625,-0.002860891211037603
2012-03-02,131.390625,0.0038127056790885116
2012-03-05,131.203125,-0.0014280616493347125
2012-03-06,131.71875,0.003922272812337868
2012-03-07,131.515625,-0.001543301784325004
2012-03-08,131.21875,-0.0022598879674374786
2012-03-09,131.0625,-0.0011914692223280498
2012-03-12,131.078125,0.00011921082448413519
2012-03-13,130.484375,-0.004540031693065127
2012-03-14,129.234375,-0.009625871461322988
2012-03-15,129.34375,0.0008459726167713605
2012-03-16,129.046875,-0.002297878497960703
2012-03-19,128.53125,-0.004003645020347581
2012-03-20,128.546875,0.00012155837856081482
2012-03-21,128.96875,0.003276503143596849
2012-03-22,128.734375,-0.0018189539969370935
2012-03-23,129.046875,0.0024245374951269113
2012-03-26,129.0625,0.0001210727043067663
2012-03-27,129.59375,0.004107774291302976
2012-03-28,129.578125,-0.00012057635512292151
2012-03-29,129.90625,0.0025290553613790995
2012-03-30,129.484375,-0.003252818963540273
2012-04-02,129.703125,0.001687967605993092
2012-04-03,128.921875,-0.006041584350692411
2012-04-04,129.375,0.0035085632749621296
2012-04-05,129.96875,0.004578872923551712
2012-04-09,131.140625,0.008976183779970573
2012-04-10,131.59375,0.003449304639045556
2012-04-11,131.328125,-0.002020562879157053
2012-04-12,131.140625,-0.0014287417598884856
2012-04-13,131.53125,0.0029742452476883645
2012-04-16,131.6875,0.0011872255935636556
2012-04-17,131.421875,-0.0020191229616423373
2012-04-18,131.5625,0.001069455273935011
2012-04-19,131.765625,0.0015427523382691313
2012-04-20,131.671875,-0.0007117438022881842
2012-04-23,131.984375,0.002370511955143402
2012-04-24,131.78125,-0.0015401934209914325
2012-04-25,131.6875,-0.0007116593824255537
2012-04-26,131.921875,0.001778199745420312
2012-04-27,132.15625,0.0017750433629338792
2012-04-30,132.28125,0.0009454030484351666
2012-05-01,131.96875,-0.002365185586980163
2012-05-02,132.1875,0.0016562171063800892
2012-05-03,132.1875,0.0
2012-05-04,132.640625,0.0034220341376987565
2012-05-07,132.640625,0.0
2012-05-08,132.921875,0.002118146237916598
2012-05-09,132.90625,-0.00011755716230552395
2012-05-10,132.78125,-0.0009409551388220094
2012-05-11,133.078125,0.0022333244663240433
2012-05-14,133.421875,0.0025797387665252077
2012-05-15,133.375,-0.0003513909260168192
2012-05-16,133.421875,0.0003513909260167524
2012-05-17,133.765625,0.0025731008348795483
2012-05-18,133.8125,0.0003503649670878079
2012-05-21,133.625,-0.0014021970046922203
2012-05-22,133.3125,-0.002341373113640003
2012-05-23,133.796875,0.0036267954349508942
2012-05-24,133.546875,-0.0018702518601740187
2012-05-25,133.765625,0.001636661576467578
2012-05-29,133.828125,0.00046712601573454485
2012-05-30,134.671875,0.006284936889178886
2012-05-31,134.90625,0.0017388284680234655
2012-06-01,135.65625,0.0055440197441161175
2012-06-04,135.0,-0.004849334061437595
2012-06-05,134.796875,-0.0015057627215225022
2012-06-06,134.1875,-0.004530940077907104
2012-06-07,134.296875,0.0008147588182780629
2012-06-08,134.34375,0.0003489792392771729
2012-06-11,134.640625,0.002207378183539917
2012-06-12,134.109375,-0.0039534935215468844
2012-06-13,134.5625,0.003373076766033746
2012-06-14,134.359375,-0.0015106620733570924
2012-06-15,134.609375,0.0018589525511334747
2012-06-18,134.53125,-0.0005805515402534797
2012-06-19,134.34375,-0.0013947003655496665
2012-06-20,134.0625,-0.0020957045742188815
2012-06-21,133.359375,-0.005258557253466939
2012-06-22,133.0,-0.0026984236471153905
2012-06-25,133.5625,0.004220404857612579
2012-06-26,133.4375,-0.0009363296564226753
2012-06-27,133.546875,0.0008193363834024275
2012-06-28,133.921875,0.0028040677328648334
2012-06-29,133.375,-0.004091897917293471
2012-07-02,134.015625,0.004791688008832284
2012-07-03,133.640625,-0.00280210340963978
2012-07-05,133.953125,0.002335631097974208
2012-07-06,134.359375,0.003028187732140528
2012-07-09,134.546875,0.0013945382852686187
2012-07-10,134.625,0.0005804841400592075
2012-07-11,134.59375,-0.00023215322216863708
2012-07-12,134.65625,0.00046425256172750426
2012-07-13,134.546875,-0.0008125834796181309
2012-07-16,134.8125,0.0019722728128818514
2012-07-17,134.546875,-0.00197227281288181
2012-07-18,134.75,0.0015085584526132725
2012-07-19,134.46875,-0.002089379750233496
