Date,USO ,return
2023-10-20,80.69999694824219,-0.012070640132825968
2023-10-23,78.88999938964844,-0.022684068089564084
2023-10-24,76.93000030517578,-0.025158547932485016
2023-10-25,78.45999908447266,0.019693007674920365
2023-10-26,76.88999938964844,-0.02021310800658612
2023-10-27,78.36000061035156,0.018937779759304663
2023-10-30,76.05000305175781,-0.02992254203180154
2023-10-31,75.0199966430664,-0.013636358927050672
2023-11-01,74.75,-0.003605487635762514
2023-11-02,76.18000030517578,0.018949752785645084
2023-11-03,74.8499984741211,-0.0176128745766275
2023-11-06,74.91000366210938,0.0008013513667661236
2023-11-07,71.80000305175781,-0.04240292328881122
2023-11-08,70.19000244140625,-0.022678633032617218
2023-11-09,70.25,0.0008544226887040801
2023-11-10,71.79000091552734,0.021684895127389865
2023-11-13,72.91999816894531,0.015617721358757799
2023-11-14,72.69000244140625,-0.003159067616910148
2023-11-15,71.33999633789062,-0.0187467284855328
2023-11-16,68.05000305175781,-0.047214354654269194
2023-11-17,70.75,0.03890976258005652
2023-11-20,72.30000305175781,0.021671634851022643
2023-11-21,72.52999877929688,0.003176081170630913
2023-11-22,71.61000061035156,-0.012765515002879542
2023-11-24,70.81999969482422,-0.011093295167538582
2023-11-27,69.95999908447266,-0.012217805310621346
2023-11-28,71.26000213623047,0.018411553091702948
2023-11-29,72.5199966430664,0.017527149441222314
2023-11-30,70.13999938964844,-0.03336910358675867
2023-12-01,69.23999786376953,-0.012914536554668416
2023-12-04,68.47000122070312,-0.011182988494196392
2023-12-05,67.58000183105469,-0.013083602580495476
2023-12-06,64.76000213623047,-0.04262394658445182
2023-12-07,65.11000061035156,0.005389994826615076
2023-12-08,66.52999877929688,0.021574798782704564
2023-12-11,66.80000305175781,0.004050170821960748
2023-12-12,64.25,-0.038921402452267
2023-12-13,65.33000183105469,0.016669653105106673
2023-12-14,67.16000366210938,0.027626509857035162
2023-12-15,67.1500015258789,-0.0001489410447860198
2023-12-18,68.08999633789062,0.013901360018823108
2023-12-19,69.36000061035156,0.018480035560541303
2023-12-20,68.79000091552734,-0.00825194242510873
2023-12-21,69.02999877929688,0.0034827761847823152
2023-12-22,68.69000244140625,-0.004937511263550957
2023-12-26,70.20999908447266,0.021887074221142888
2023-12-27,68.91999816894531,-0.018544352897414122
2023-12-28,67.18000030517578,-0.025570796365095832
2023-12-29,66.6500015258789,-0.007920519208180475
2024-01-02,65.7699966430664,-0.013291313245864694
2024-01-03,68.19000244140625,0.03613420606279638
2024-01-04,67.56999969482422,-0.009133869287912003
2024-01-05,69.02999877929688,0.02137708198407873
2024-01-08,66.4000015258789,-0.03884409556923109
2024-01-09,67.38999938964844,0.014799550438628694
2024-01-10,66.55999755859375,-0.012392870067949613
2024-01-11,67.6500015258789,0.01624361733911579
2024-01-12,68.0199966430664,0.005454353054606214
2024-01-16,67.25,-0.011384711744944523
2024-01-17,67.94000244140625,0.010207980185228916
2024-01-18,69.05999755859375,0.01635065794270974
2024-01-19,68.81999969482422,-0.0034812606749583504
2024-01-22,69.69000244140625,0.012562474547873417
2024-01-23,69.66000366210938,-0.00043055297375465054
2024-01-24,70.54000091552734,0.012553620277697722
2024-01-25,72.2300033569336,0.023675580751622932
2024-01-26,73.0999984741211,0.011972827343507776
2024-01-29,72.05000305175781,-0.014467981080234718
2024-01-30,72.80999755859375,0.010492910073783456
2024-01-31,70.91999816894531,-0.026300819488012092
2024-02-01,69.06999969482422,-0.026431976704886312
2024-02-02,67.51000213623047,-0.022844711985576926
2024-02-05,68.18000030517578,0.009875504488838303
2024-02-06,68.80999755859375,0.009197776548201076
2024-02-07,69.41999816894531,0.008825936323178959
2024-02-08,71.5199966430664,0.029802099871098716
2024-02-09,71.66999816894531,0.002095140529148883
2024-02-12,72.11000061035156,0.006120514935426306
2024-02-13,72.6500015258789,0.007460671626600752
2024-02-14,71.55000305175781,-0.015256862364882677
2024-02-15,72.83999633789062,0.01786865592877021
2024-02-16,73.41000366210938,0.00779501142506072
2024-02-20,72.41999816894531,-0.013577736954721916
2024-02-21,73.19999694824219,0.01071290022291577
2024-02-22,73.5999984741211,0.005449625726195423
2024-02-23,71.91999816894531,-0.02309064029901898
2024-02-26,72.79000091552734,0.012024231004058257
2024-02-27,73.8499984741211,0.014457392607701923
2024-02-28,73.62000274658203,-0.003119223057094118
2024-02-29,73.36000061035156,-0.0035379289902673218
2024-03-01,74.95999908447266,0.021575789448461752
2024-03-04,74.01000213623047,-0.012754377643168217
2024-03-05,73.44999694824219,-0.007595387002346809
2024-03-06,74.33999633789062,0.012044254536371039
2024-03-07,74.2300033569336,-0.0014806892546147526
2024-03-08,73.36000061035156,-0.011789590084702966
2024-03-11,73.62000274658203,0.0035379289902672437
2024-03-12,73.3499984741211,-0.0036742814721483132
2024-03-13,75.08999633789062,0.02344486155591102
2024-03-14,76.30000305175781,0.01598563294504645
2024-03-15,76.33000183105469,0.00039309151180578973
2024-03-18,77.9800033569336,0.0213863568040564
2024-03-19,78.43000030517578,0.005754084512535787
2024-03-20,77.25,-0.015159595337779516
2024-03-21,76.81999969482422,-0.005581896832704567
2024-03-22,76.68000030517578,-0.0018240967878449877
2024-03-25,77.76000213623047,0.013986265466977597
2024-03-26,77.29000091552734,-0.006062594660150216
2024-03-27,77.51000213623047,0.002842394889994873
2024-03-28,78.7300033569336,0.015617331980804382
2024-04-01,79.66999816894531,0.011868760574354039
2024-04-02,80.79000091552734,0.013960126414517587
2024-04-03,81.25,0.005677614386043164
2024-04-04,82.2699966430664,0.01247565916713096
2024-04-05,82.4000015258789,0.0015789750563960673
2024-04-08,82.19999694824219,-0.0024301904972476177
2024-04-09,81.1500015258789,-0.01285595217233564
2024-04-10,82.08999633789062,0.011516848985476157
2024-04-11,81.55000305175781,-0.006599795260321502
2024-04-12,81.52999877929688,-0.0002453307865668805
2024-04-15,81.6500015258789,0.0014708024021412203
2024-04-16,81.33000183105469,-0.00392686341194556
2024-04-17,78.91000366210938,-0.030206965750945645
2024-04-18,78.77999877929688,-0.0016488668939575347
2024-04-19,78.8499984741211,0.0008881520097101191
2024-04-22,78.77999877929688,-0.0008881520097101288
2024-04-23,79.9800033569336,0.015117503343163788
2024-04-24,79.63999938964844,-0.0042601738587208825
2024-04-25,80.44000244140625,0.009995123722986861
2024-04-26,80.38999938964844,-0.0006218125076125912
2024-04-29,79.5,-0.011132761087201501
2024-04-30,78.37999725341797,-0.0141882639306748
2024-05-01,75.93000030517578,-0.03175689048529639
2024-05-02,75.93000030517578,0.0
2024-05-03,75.12999725341797,-0.010591957420973446
2024-05-06,75.66000366210938,0.007029757783726227
2024-05-07,75.5,-0.0021170113520887217
2024-05-08,76.11000061035156,0.008047014043655872
2024-05-09,76.5199966430664,0.005372430403400711
2024-05-10,75.30000305175781,-0.016071925368196245
2024-05-13,76.12999725341797,0.010962193906755544
2024-05-14,75.20999908447266,-0.012158180575230207
2024-05-15,75.87999725341797,0.008868920205058686
2024-05-16,76.25,0.004864306617097663
2024-05-17,76.97000122070312,0.009398335918171338
2024-05-20,76.7300033569336,-0.0031229414661702254
2024-05-21,76.16000366210938,-0.007456371371994017
