Date,AAPL,return
2016-01-05,23.114971160888672,-0.025378702736146536
2016-01-06,22.66261100769043,-0.019764035435683485
2016-01-07,21.706148147583008,-0.043120929176562316
2016-01-08,21.820926666259766,0.00527390297673346
2016-01-11,22.174259185791016,0.016062671839302697
2016-01-12,22.496089935302734,0.014409393448578799
2016-01-13,21.917695999145508,-0.026047166428167512
2016-01-14,22.39705467224121,0.021635115341947172
2016-01-15,21.85918617248535,-0.02430820938599481
2016-01-19,21.7534122467041,-0.004850622847861168
2016-01-20,21.782669067382812,0.0013440265728919007
2016-01-21,21.672395706176758,-0.005075293224754098
2016-01-22,22.824649810791016,0.051801720526643266
2016-01-25,22.37905502319336,-0.01971560618267518
2016-01-26,22.50282859802246,0.0055155389489274075
2016-01-27,21.024250030517578,-0.06796448192147587
2016-01-28,21.175037384033203,0.0071464711612495724
2016-01-29,21.906444549560547,0.03395785918618521
2016-02-01,21.701648712158203,-0.009392630023391546
2016-02-02,21.262800216674805,-0.02042915801886949
2016-02-03,21.68364906311035,0.019599399967014368
2016-02-04,21.857872009277344,0.008002654555046273
2016-02-05,21.274099349975586,-0.027070791845107446
2016-02-08,21.49810791015625,0.010474587245079754
2016-02-09,21.49357032775879,-0.0002110911971939526
2016-02-10,21.33066177368164,-0.007608278394010892
2016-02-11,21.201690673828125,-0.006064630227357565
2016-02-12,21.267311096191406,0.0030902762885971526
2016-02-16,21.866931915283203,0.02780433392818249
2016-02-17,22.201810836791992,0.015198317296049752
2016-02-18,21.78094482421875,-0.019138357853608498
2016-02-19,21.731159210205078,-0.0022883580026294677
2016-02-22,21.921232223510742,0.008708536155782693
2016-02-23,21.425697326660156,-0.022864663786501104
2016-02-24,21.74473762512207,0.014780768700685008
2016-02-25,21.894084930419922,0.006844725848753975
2016-02-26,21.928020477294922,0.0015487870034001589
2016-02-29,21.87823486328125,-0.0022729920675191076
2016-03-01,22.74712562561035,0.03894649051272385
2016-03-02,22.79690170288086,0.0021858452143607337
2016-03-03,22.96660804748535,0.0074167004871592045
2016-03-04,23.308279037475586,0.014767283966899743
2016-03-07,23.050323486328125,-0.011128817497818562
2016-03-08,22.860258102416992,-0.008279854585849863
2016-03-09,22.88062858581543,0.0008906904181368211
2016-03-10,22.891935348510742,0.0004940410566255559
2016-03-11,23.13857650756836,0.01071652299933571
2016-03-14,23.197404861450195,0.0025392096488354356
2016-03-15,23.663532257080078,0.01989472676530613
2016-03-16,23.978044509887695,0.013203459803394527
2016-03-17,23.9395751953125,-0.001605644148296832
2016-03-18,23.96672821044922,0.001133588530695938
2016-03-21,23.96446990966797,-9.423093398418091e-05
2016-03-22,24.147741317749023,0.007618535496879525
2016-03-23,24.01424789428711,-0.00554353204709837
2016-03-24,23.910167694091797,-0.004343521461885933
2016-03-28,23.801551818847656,-0.0045530139758625824
2016-03-29,24.36496925354004,0.02339563335930619
2016-03-30,24.79035758972168,0.01730835631615067
2016-03-31,24.6613826751709,-0.005216204982774817
2016-04-01,24.887659072875977,0.00913349533036326
2016-04-04,25.143341064453125,0.01022103163180189
2016-04-05,24.846927642822266,-0.011858983883945177
2016-04-06,25.107139587402344,0.010418142608634063
2016-04-07,24.559558868408203,-0.02205110967036357
2016-04-08,24.586713790893555,0.0011050655026067276
2016-04-11,24.668174743652344,0.0033077336871591913
2016-04-12,24.989479064941406,0.01294095796557629
2016-04-13,25.35151481628418,0.014383585429360997
2016-04-14,25.365093231201172,0.0005354622781046459
2016-04-15,24.855974197387695,-0.0202758125900591
2016-04-18,24.31971549987793,-0.021810775172619295
2016-04-19,24.19074058532715,-0.005317419329997249
2016-04-20,24.24051856994629,0.002055614618147036
2016-04-21,23.978044509887695,-0.010886954557899783
2016-04-22,23.91242027282715,-0.0027405989243557425
2016-04-25,23.77666473388672,-0.005693374306730221
2016-04-26,23.611486434936523,-0.006971319363086349
2016-04-27,22.133926391601562,-0.0646217447132312
2016-04-28,21.457366943359375,-0.031043528604196204
2016-04-29,21.210731506347656,-0.011560776922393996
2016-05-02,21.188112258911133,-0.0010669748310889466
2016-05-03,21.53656768798828,0.01631203117087878
2016-05-04,21.312559127807617,-0.010455783704607908
2016-05-05,21.226055145263672,-0.004067086023465774
2016-05-06,21.10767364501953,-0.005592789116429486
2016-05-09,21.123607635498047,0.0007546061000984493
2016-05-10,21.267030715942383,0.0067667595152444
2016-05-11,21.059865951538086,-0.009788878229211501
2016-05-12,20.56587028503418,-0.023736222077329557
2016-05-13,20.606843948364258,0.001990331588243871
2016-05-16,21.37174415588379,0.036446431906032306
2016-05-17,21.2829647064209,-0.004162709348132019
2016-05-18,21.526540756225586,0.011379653919735938
2016-05-19,21.44459342956543,-0.003814068562737124
2016-05-20,21.676794052124023,0.01076973077497912
2016-05-23,21.952255249023438,0.012627589261316602
2016-05-24,22.286897659301758,0.01512907780782051
2016-05-25,22.678455352783203,0.01741641352057894
2016-05-26,22.858312606811523,0.007899471015126655
2016-05-27,22.844636917114258,-0.000598459847685477
2016-05-31,22.733089447021484,-0.004894833582482448
2016-06-01,22.414382934570312,-0.014118699887546292
2016-06-02,22.245927810668945,-0.00754387598245282
2016-06-03,22.291458129882812,0.002044589466282664
2016-06-06,22.453081130981445,0.007224287329701592
2016-06-07,22.54413604736328,0.004047140973449085
2016-06-08,22.52365493774414,-0.000908902370469758
2016-06-09,22.68529510498047,0.007150834331011494
2016-06-10,22.498607635498047,-0.008263497418053439
2016-06-13,22.15941619873047,-0.015190907719377538
2016-06-14,22.186737060546875,0.0012321639314813357
2016-06-15,22.113887786865234,-0.0032888628364852557
2016-06-16,22.207223892211914,0.004211818692627133
2016-06-17,21.701841354370117,-0.023020524510517077
2016-06-20,21.649478912353516,-0.002415726541146904
2016-06-21,21.833877563476562,0.008481394788501184
2016-06-22,21.751920700073242,-0.0037607185487690026
2016-06-23,21.87713050842285,0.0057397604867727775
2016-06-24,21.262479782104492,-0.02849781532139689
2016-06-27,20.9528751373291,-0.014668131839952903
2016-06-28,21.305728912353516,0.01670012456206791
2016-06-29,21.490121841430664,0.008617380746091708
2016-06-30,21.763303756713867,0.012631857199352519
2016-07-01,21.82932472229004,0.0030289990926142697
2016-07-05,21.624435424804688,-0.009430291657007617
2016-07-06,21.74736976623535,0.005668874980353366
2016-07-07,21.840707778930664,0.00428273787778275
2016-07-08,22.00916862487793,0.007683564404270029
2016-07-11,22.077465057373047,0.0030982854177945204
2016-07-12,22.177627563476562,0.004526605694417988
2016-07-13,22.05242347717285,-0.005661509213079685
2016-07-14,22.489511489868164,0.01962654040483499
2016-07-15,22.48723602294922,-0.00010118414721905923
2016-07-18,22.726266860961914,0.010573525593972885
2016-07-19,22.735370635986328,0.0004005036178785709
2016-07-20,22.755863189697266,0.0009009452315853429
2016-07-21,22.635202407836914,-0.005316511717943677
2016-07-22,22.45991325378418,-0.007774236049060754
2016-07-25,22.15941619873047,-0.013469570339820347
2016-07-26,22.00689697265625,-0.006906613724469158
2016-07-27,23.4365291595459,0.06293997736170075
2016-07-28,23.752960205078125,0.013411282580868513
2016-07-29,23.72336769104004,-0.0012466220190926202
2016-08-01,24.142244338989258,0.017502642228465114
2016-08-02,23.784833908081055,-0.014915036330169726
2016-08-03,24.08305549621582,0.012460354961854811
2016-08-04,24.231834411621094,0.006158738473993091
2016-08-05,24.60033416748047,0.0150927866474056
2016-08-08,24.804039001464844,0.00824647598251979
2016-08-09,24.904747009277344,0.004051925370974603
2016-08-10,24.71935272216797,-0.0074719803751158165
2016-08-11,24.703327178955078,-0.0006485097047185543
2016-08-12,24.760549545288086,0.002313704288850903
2016-08-15,25.05809783935547,0.011945399878993582
2016-08-16,25.03520965576172,-0.0009138220784782918
2016-08-17,24.99858283996582,-0.0014640833929034968
2016-08-18,24.966543197631836,-0.0012824803724632069
2016-08-19,25.030628204345703,0.0025635466972570814
2016-08-22,24.836084365844727,-0.007802592770447449
2016-08-23,24.91389274597168,0.0031279790699590467
2016-08-24,24.726219177246094,-0.007561403697020597
2016-08-25,24.620927810668945,-0.004267380498704027
2016-08-26,24.476734161376953,-0.0058737649847356785
2016-08-29,24.44927215576172,-0.0011225935066610754
2016-08-30,24.261585235595703,-0.007706201821961387
2016-08-31,24.284473419189453,0.000942947210294729
2016-09-01,24.42867088317871,0.005920286494676814
2016-09-02,24.65755271911621,0.009325773219449017
2016-09-06,24.650686264038086,-0.00027851147248861703
2016-09-07,24.801746368408203,0.006109328345422572
2016-09-08,24.151718139648438,-0.0265585467058438
2016-09-09,23.60468292236328,-0.022910400805982136
2016-09-12,24.133419036865234,0.022152440707727414
2016-09-13,24.70790672302246,0.02352574068482588
2016-09-14,25.582237243652344,0.034774950331642435
2016-09-15,26.45199203491211,0.033433215712555225
2016-09-16,26.3032169342041,-0.005640220104093002
2016-09-19,25.99651336669922,-0.011728820845205715
2016-09-20,25.994226455688477,-8.797378225549683e-05
2016-09-21,25.98965072631836,-0.0001760441748472638
2016-09-22,26.234554290771484,0.009378998095916288
2016-09-23,25.797388076782227,-0.016804158418411
2016-09-26,25.83629608154297,0.00150707867390222
2016-09-27,25.88435935974121,0.0018585724261823038
2016-09-28,26.08119773864746,0.007575760996752315
2016-09-29,25.67607879638672,-0.015654889247579882
2016-09-30,25.87520980834961,0.007725587769947845
2016-10-03,25.75389862060547,-0.004699341696443065
