Date,TLT,return
2010-01-05,55.86298370361328,0.006437163031519615
2010-01-06,55.11521911621094,-0.013476086021286015
2010-01-07,55.207908630371094,0.0016803282840594969
2010-01-08,55.18313980102539,-0.00044874706986310515
2010-01-11,54.88031768798828,-0.005502696063852128
2010-01-12,55.819740295410156,0.01697280338463829
2010-01-13,55.17078399658203,-0.011694037817678091
2010-01-14,55.943302154541016,0.013905178580579684
2010-01-15,56.28942108154297,0.006167898529128921
2010-01-19,56.12874221801758,-0.0028585945229093815
2010-01-20,56.697322845458984,0.010078973159587841
2010-01-21,56.956886291503906,0.004567607293900339
2010-01-22,56.85803985595703,-0.0017369683176867942
2010-01-25,56.59846496582031,-0.004575768369593189
2010-01-26,56.616981506347656,0.00032710272793028074
2010-01-27,56.586036682128906,-0.0005467137799807461
2010-01-28,56.55514144897461,-0.0005461359768838164
2010-01-29,57.04957962036133,0.008704590596051049
2010-02-01,56.53170394897461,-0.009119095046203498
2010-02-02,56.69300842285156,0.002849282274618664
2010-02-03,56.03556823730469,-0.011664258682343132
2010-02-04,56.92244338989258,0.015703062828393732
2010-02-05,57.04648971557617,0.002176845413709402
2010-02-08,57.12094497680664,0.0013043171546532383
2010-02-09,56.550262451171875,-0.01004101800836038
2010-02-10,56.01074981689453,-0.009586210268759011
2010-02-11,55.70680236816406,-0.005441368750700766
2010-02-12,55.936344146728516,0.004112067944613192
2010-02-16,56.04173278808594,0.001882309026177248
2010-02-17,55.40298080444336,-0.011463244108903849
2010-02-18,55.17964172363281,-0.004039321538475284
2010-02-19,55.47732925415039,0.00538037949205285
2010-02-22,55.24787521362305,-0.004144573407362078
2010-02-23,56.10997772216797,0.015483770737903906
2010-02-24,56.246429443359375,0.002428909783037469
2010-02-25,56.56275177001953,0.005608110125596832
2010-02-26,56.85424041748047,0.0051401343594694475
2010-03-01,56.82936477661133,-0.00043762935251188826
2010-03-02,56.75465393066406,-0.0013155170519941351
2010-03-03,56.61158752441406,-0.0025239697526030585
2010-03-04,56.91024398803711,0.005261669031816691
2010-03-05,56.163612365722656,-0.013206279466673168
2010-03-08,55.87118148803711,-0.005220370060820636
2010-03-09,55.883628845214844,0.00022276190514027185
2010-03-10,55.74055099487305,-0.002563565150563874
2010-03-11,55.94584274291992,0.0036762218275558103
2010-03-12,56.29427719116211,0.00620875258777996
2010-03-15,56.219581604003906,-0.0013277581789786469
2010-03-16,56.66758728027344,0.00793727104213693
2010-03-17,56.91024398803711,0.0042729654944234806
2010-03-18,56.723594665527344,-0.003285104024995707
2010-03-19,56.77956771850586,0.0009862819033438796
2010-03-22,56.84178161621094,0.0010951094013040821
2010-03-23,56.57422637939453,-0.004718129969065484
2010-03-24,55.541419982910156,-0.018424468774739914
2010-03-25,55.18683624267578,-0.006404597423861322
2010-03-26,55.342323303222656,0.0028135048480027606
2010-03-29,55.13074493408203,-0.0038304109989368514
2010-03-30,55.30501937866211,0.003156125922228234
2010-03-31,55.68450164794922,0.0068381905700406285
2010-04-01,55.548397064208984,-0.002447201380908509
2010-04-05,54.624176025390625,-0.01677809084088192
2010-04-06,54.71156311035156,0.0015985094034129672
2010-04-07,55.4110221862793,0.01270345189304219
2010-04-08,55.435997009277344,0.00045061786238190916
2010-04-09,55.56712341308594,0.002362572588996563
2010-04-12,55.86064910888672,0.00526845988389298
2010-04-13,56.04173278808594,0.003236460818716616
2010-04-14,55.64832305908203,-0.007044697990747552
2010-04-15,55.710716247558594,0.0011205771061591533
2010-04-16,56.1166877746582,0.007260712419222353
2010-04-19,55.979305267333984,-0.0024511594461307552
2010-04-20,56.17912292480469,0.0035631360406443253
2010-04-21,56.641273498535156,0.008192723538806252
2010-04-22,56.4726676940918,-0.0029811697397778203
2010-04-23,56.2728157043457,-0.003545192109521215
2010-04-26,56.33528518676758,0.0011095025728315798
2010-04-27,57.128379821777344,0.013979938893908197
2010-04-28,56.641273498535156,-0.0085630796174408
2010-04-29,56.878570556640625,0.0041807211014432315
2010-04-30,57.53428268432617,0.011462336412946311
2010-05-03,57.45906448364258,-0.0013082184885238224
2010-05-04,58.49311065673828,0.01783620850842956
2010-05-05,58.8377685546875,0.005874990311195961
2010-05-06,60.655086517333984,0.030419527543571478
2010-05-07,59.89679718017578,-0.012580464360356317
2010-05-10,58.65599060058594,-0.02093332283485379
2010-05-11,58.5056037902832,-0.0025671704738499885
2010-05-12,58.06072235107422,-0.007633140959529633
2010-05-13,58.442962646484375,0.006561881145100616
2010-05-14,59.458126068115234,0.017221020110090014
2010-05-17,59.23878860473633,-0.00369576098313656
2010-05-18,60.14747619628906,0.015222942791935187
2010-05-19,60.34799575805664,0.0033282536449890025
2010-05-20,61.62015151977539,0.020861215417296037
2010-05-21,61.68278884887695,0.0010159909293701612
2010-05-24,61.469730377197266,-0.0034600783740751833
2010-05-25,61.770591735839844,0.004882524666784457
2010-05-26,61.59510040283203,-0.0028450608648126724
2010-05-27,60.19761276245117,-0.022949632041316254
2010-05-28,60.47337341308594,0.0045704628661411145
2010-06-01,60.898399353027344,0.007003731883073202
2010-06-02,60.319915771484375,-0.0095445638315281
2010-06-03,59.87979507446289,-0.007323190061979624
2010-06-04,61.48946762084961,0.0265267646731325
2010-06-07,61.96112060546875,0.007641199386682866
2010-06-08,61.65291976928711,-0.0049865124361713805
2010-06-09,61.58380889892578,-0.0011215954586457607
2010-06-10,60.48344039916992,-0.018029378280108137
2010-06-11,61.25052261352539,0.012602766693853093
2010-06-14,60.93614959716797,-0.005145793798367107
2010-06-15,60.68462371826172,-0.004136238089123529
2010-06-16,61.03044891357422,0.005682552184088953
2010-06-17,61.5272331237793,0.008106989668881856
2010-06-18,61.426570892333984,-0.0016373995866347637
2010-06-21,61.25052261352539,-0.002870110378845401
2010-06-22,61.9799690246582,0.011838870741820438
2010-06-23,62.40119171142578,0.0067731205365582576
2010-06-24,62.03022384643555,-0.005962625473775259
2010-06-25,62.281742095947266,0.004046570912413636
2010-06-28,62.86651611328125,0.009345368152560941
2010-06-29,63.55186080932617,0.010842591510997528
2010-06-30,63.979454040527344,0.006705722966820607
2010-07-01,64.08031463623047,0.001575211600031697
2010-07-02,63.56953811645508,-0.008002817626789897
2010-07-06,64.093017578125,0.008201032680056638
2010-07-07,63.34247589111328,-0.011779298605351166
2010-07-08,62.9388313293457,-0.006392805797292736
2010-07-09,62.579307556152344,-0.005728650211128664
2010-07-12,62.5540771484375,-0.0004032562232103722
2010-07-13,62.01797866821289,-0.008607095488858107
2010-07-14,62.64235305786133,0.010017294228671944
2010-07-15,63.26676940917969,0.009918605708354553
2010-07-16,63.57585525512695,0.004873542447326423
2010-07-19,63.184791564941406,-0.006170131514182883
2010-07-20,63.2794075012207,0.0014963278877610253
2010-07-21,64.3515625,0.016801254734691136
2010-07-22,63.6072883605957,-0.011633154376561846
2010-07-23,62.93253707885742,-0.010664748030484526
2010-07-26,62.82523727416992,-0.0017064524444300928
2010-07-27,62.21980285644531,-0.009683537197401696
2010-07-28,62.421573638916016,0.0032376240441869277
2010-07-29,62.40271759033203,-0.00030212146276525795
2010-07-30,63.37398910522461,0.015444685227580574
2010-08-02,62.48436737060547,-0.014137107395454315
2010-08-03,62.845001220703125,0.00575499341452861
2010-08-04,62.36412811279297,-0.007681156713845408
2010-08-05,62.655155181884766,0.004655723294968831
2010-08-06,63.33856964111328,0.010848495236634538
2010-08-09,63.10443115234375,-0.0037034672526600476
2010-08-10,63.23732376098633,0.0021037013098967653
2010-08-11,64.08523559570312,0.013319310799480073
2010-08-12,63.927032470703125,-0.0024716881894428777
2010-08-13,64.72422790527344,0.012393281431975838
2010-08-16,66.34416198730469,0.02472017205512925
2010-08-17,65.96451568603516,-0.005738812448032378
2010-08-18,66.14161682128906,0.00268119636822567
2010-08-19,67.17305755615234,0.015474085218409893
2010-08-20,67.09715270996094,-0.001130628366885858
2010-08-23,67.10973358154297,0.00018748474041130927
2010-08-24,68.18544006347656,0.015901958967012714
2010-08-25,67.9639663696289,-0.003253394854966302
2010-08-26,68.60309600830078,0.009360006632648037
2010-08-27,66.6605224609375,-0.028724754483078915
2010-08-30,67.93868255615234,0.018992660713526312
2010-08-31,68.691650390625,0.011022083327448709
2010-09-01,67.27128601074219,-0.020894165581985265
2010-09-02,66.5605239868164,-0.010621820125651993
2010-09-03,65.73553466796875,-0.012472027076741157
2010-09-07,67.08094024658203,0.02026031184806976
2010-09-08,66.5478744506836,-0.00797834845355127
2010-09-09,65.234130859375,-0.019938793794515672
2010-09-10,64.93589782714844,-0.004582215384930529
2010-09-13,65.253173828125,0.00487409004554667
2010-09-14,65.88147735595703,0.009582643947887558
2010-09-15,64.90413665771484,-0.014945969385170189
2010-09-16,64.26315307617188,-0.009924940664147357
2010-09-17,64.52337646484375,0.004041163990390665
2010-09-20,64.89788055419922,0.005787382123735815
2010-09-21,65.79896545410156,0.01378914954900392
2010-09-22,66.38920593261719,0.008930366386482641
2010-09-23,66.5796127319336,0.002863933535299328
2010-09-24,65.68478393554688,-0.013531116034607656
2010-09-27,66.82708740234375,0.017241198871964326
2010-09-28,67.28404998779297,0.006814711481789305
2010-09-29,67.00482940673828,-0.004158512375691327
2010-09-30,66.96038055419922,-0.0006635880193537967
2010-10-01,66.63673400878906,-0.0048451222858789484
2010-10-04,66.80878448486328,0.002578588975461624
2010-10-05,66.40742492675781,-0.006025704744115668
2010-10-06,67.24190521240234,0.012487771231278777
2010-10-07,66.6814193725586,-0.008370298661100634
2010-10-08,66.38835144042969,-0.004404733008440152
2010-10-11,66.40109252929688,0.00019189912278246653
2010-10-12,65.74496459960938,-0.00993042601269008
2010-10-13,65.6430892944336,-0.0015507547691374372
2010-10-14,64.66207122802734,-0.01505752493369396
2010-10-15,63.87216567993164,-0.012291129763536168
2010-10-18,64.38819122314453,0.00804657557400897
2010-10-19,64.77674102783203,0.006016353973603495
2010-10-20,64.91681671142578,0.002160103254195478
2010-10-21,64.14610290527344,-0.011943367930881178
2010-10-22,64.57925415039062,0.006729876534866912
2010-10-25,64.76396942138672,0.002856205241672541
2010-10-26,63.76390838623047,-0.015562090262751523
2010-10-27,63.20332336425781,-0.008830446359382245
2010-10-28,63.37532043457031,0.00271763341758223
2010-10-29,63.96772766113281,0.00930418282006031
2010-11-01,63.692317962646484,-0.0043147427124246695
2010-11-02,64.52944946289062,0.013057742247439788
2010-11-03,63.21310043334961,-0.02061013541044554
2010-11-04,63.70504379272461,0.0077521748530675
2010-11-05,62.61237335205078,-0.017300823907643054
2010-11-08,62.89352798461914,0.004480348730817207
2010-11-09,61.50680923461914,-0.022295376740579517
2010-11-10,61.58990478515625,0.0013500858056291686
2010-11-11,61.557926177978516,-0.0005193531651580845
2010-11-12,61.225624084472656,-0.005412824505062052
2010-11-15,59.94759750366211,-0.02109499041202327
2010-11-16,61.43653869628906,0.02453394526001337
2010-11-17,61.097835540771484,-0.005528310243595807
2010-11-18,61.347084045410156,0.004071199519726897
2010-11-19,61.72407531738281,0.0061264142315184174
2010-11-22,61.98609924316406,0.004236099715109641
2010-11-23,62.2928466796875,0.004936444498455624
2010-11-24,61.18088912963867,-0.01801172702168677
2010-11-26,62.03082275390625,0.01379653107481199
2010-11-29,62.56126022338867,0.00851483756652956
2010-11-30,62.88713836669922,0.00519542505114961
2010-12-01,61.48920822143555,-0.022479981980539538
2010-12-02,61.32893371582031,-0.0026099498668110447
2010-12-03,60.847984313964844,-0.007873040078324607
2010-12-06,61.70722961425781,0.014022404302511997
2010-12-07,60.38627624511719,-0.0216392330590694
2010-12-08,59.80270004272461,-0.009711053485401548
2010-12-09,60.09771728515625,0.004921047722242897
2010-12-10,59.73221206665039,-0.0061004183847645
2010-12-13,59.95663833618164,0.003750166064736661
2010-12-14,59.0844841003418,-0.014653252985535409
2010-12-15,58.315032958984375,-0.013108438238465739
2010-12-16,58.71901321411133,0.0069036638966144806
2010-12-17,59.78990936279297,0.018073327737546985
2010-12-20,59.72578048706055,-0.001073145826584693
2010-12-21,60.1425895690918,0.006954474507979611
2010-12-22,59.712955474853516,-0.007169229162791336
2010-12-23,59.59114456176758,-0.002042024630779034
2010-12-27,60.12336349487305,0.008891527821377662
2010-12-28,58.94587707519531,-0.019778824489571856
2010-12-29,59.94318389892578,0.01677749339256076
2010-12-30,59.89815139770508,-0.0007515354068575258
2010-12-31,60.56093215942383,0.0110043581682558
2011-01-03,60.10409927368164,-0.007571954575483472
2011-01-04,60.174827575683594,0.0011760715198734343
2011-01-05,58.849369049072266,-0.022273005976141822
2011-01-06,59.106727600097656,0.004363639806799517
