Date,GOOGL,return
2010-01-05,15.478116989135742,-0.00441335706280033
2010-01-06,15.087932586669922,-0.025531961362513074
2010-01-07,14.736693382263184,-0.02355472583740836
2010-01-08,14.933150291442871,0.013243061374228206
2010-01-11,14.910576820373535,-0.0015127785674829207
2010-01-12,14.646899223327637,-0.01784215889096791
2010-01-13,14.562809944152832,-0.005757641131733715
2010-01-14,14.63127326965332,0.004690227845490579
2010-01-15,14.386941909790039,-0.016840259304312682
2010-01-19,14.575956344604492,0.013052362134964291
2010-01-20,14.397111892700195,-0.012345722034641415
2010-01-21,14.460862159729004,0.004418215264641591
2010-01-22,13.643037796020508,-0.05821649878738768
2010-01-25,13.394739151000977,-0.01836731073935243
2010-01-26,13.454767227172852,0.004471454733108565
2010-01-27,13.446828842163086,-0.0005901794986234582
2010-01-28,13.253101348876953,-0.0145117153222647
2010-01-29,13.1451997756958,-0.008174933196567402
2010-02-01,13.221599578857422,0.0057951680787315775
2010-02-02,13.174470901489258,-0.003570889650592762
2010-02-03,13.415080070495605,0.018098518247213854
2010-02-04,13.066816329956055,-0.0263035407026017
2010-02-05,13.178688049316406,0.008525071210910335
2010-02-08,13.23276138305664,0.004094694570283748
2010-02-09,13.30643367767334,0.005551975761906426
2010-02-10,13.257071495056152,-0.0037165456226498778
2010-02-11,13.305438995361328,0.0036417908449839108
2010-02-12,13.224081039428711,-0.006133409942906117
2010-02-16,13.426985740661621,0.015227054391699399
2010-02-17,13.350337982177734,-0.005724841557260762
2010-02-18,13.474611282348633,0.00926556751505554
2010-02-19,13.413590431213379,-0.0045388647812381
2010-02-22,13.464192390441895,0.003765341758256642
2010-02-23,13.272449493408203,-0.014343325922795157
2010-02-24,13.183151245117188,-0.006750826663184201
2010-02-25,13.058134078979492,-0.009528352780446106
2010-02-26,13.06731128692627,0.0007025494261027489
2010-03-01,13.213414192199707,0.011118750170746535
2010-03-02,13.42103099822998,0.015590413828751799
2010-03-03,13.526701927185059,0.007842698373197602
2010-03-04,13.756646156311035,0.016856411688626765
2010-03-05,13.995269775390625,0.01719733518094807
2010-03-08,13.952356338500977,-0.0030709921795234137
2010-03-09,13.895554542541504,-0.004079435256434806
2010-03-10,14.298884391784668,0.0286125477611437
2010-03-11,14.4152193069458,0.008103025113886353
2010-03-12,14.375533103942871,-0.0027568732884988034
2010-03-15,13.969720840454102,-0.028635481206054185
2010-03-16,14.01982593536377,0.003580275796041351
2010-03-17,14.028757095336914,0.0006368350419135487
2010-03-18,14.049592971801758,0.0014841242622512158
2010-03-19,13.890840530395508,-0.011363757098791826
2010-03-22,13.828827857971191,-0.004474279779182028
2010-03-23,13.617984771728516,-0.01536405968928388
2010-03-24,13.82461166381836,0.015059128783153531
2010-03-25,13.9622802734375,0.00990896976710932
2010-03-26,13.957566261291504,-0.0003376818124645675
2010-03-29,13.95161247253418,-0.00042665453572982085
2010-03-30,14.057284355163574,0.0075456298519364865
2010-03-31,14.067451477050781,0.0007230021565893248
2010-04-01,14.109124183654785,0.002957970300630542
2010-04-05,14.163945198059082,0.0038779718160096965
2010-04-06,14.094738006591797,-0.004898128432405913
2010-04-07,13.97865104675293,-0.008270296207693888
2010-04-08,14.076630592346191,0.006984777069662371
2010-04-09,14.045127868652344,-0.002240452844739566
2010-04-12,14.206610679626465,0.01143183236907951
2010-04-13,14.5548734664917,0.024218486590720963
2010-04-14,14.610189437866211,0.0037933083076296063
2010-04-15,14.766460418701172,0.010639229160768676
2010-04-16,13.64651107788086,-0.07887453088458345
2010-04-19,13.645270347595215,-9.092336386233651e-05
2010-04-20,13.767806053161621,0.008940005120142735
2010-04-21,13.7494535446167,-0.0013338909131465836
2010-04-22,13.569862365722656,-0.013147749858504575
2010-04-23,13.518515586853027,-0.003791060539426355
2010-04-26,13.187369346618652,-0.024800766893415427
2010-04-27,13.123372077941895,-0.004864735193541375
2010-04-28,13.12659740447998,0.00024573945173365284
2010-04-29,13.196298599243164,0.005295873042094778
2010-04-30,13.040027618408203,-0.011912706649730594
2010-05-03,13.161571502685547,0.009277659393088646
2010-05-04,12.56054401397705,-0.04674086054864607
2010-05-05,12.644634246826172,0.006672481659732613
2010-05-06,12.369544982910156,-0.021995553168631693
2010-05-07,12.23237419128418,-0.011151342471454094
2010-05-10,12.939565658569336,0.05620366337461689
2010-05-11,12.627020835876465,-0.024450694150827606
2010-05-12,12.536236763000488,-0.007215637038365293
2010-05-13,12.672415733337402,0.010804250251436288
2010-05-14,12.58931827545166,-0.006578943280672704
2010-05-17,12.600234031677246,0.0008666892349474306
2010-05-18,12.362104415893555,-0.019079690005090324
2010-05-19,12.264371871948242,-0.007937234372938041
2010-05-20,11.7826566696167,-0.04006978681620152
2010-05-21,11.709235191345215,-0.0062508134951674305
2010-05-24,11.83598804473877,0.010766861423129949
2010-05-25,11.833756446838379,-0.0001885612164336676
2010-05-26,11.7940673828125,-0.0033595223699714573
2010-05-27,12.16589641571045,0.031040020743605092
2010-05-28,12.046088218688965,-0.009896683539738998
2010-06-01,11.96522331237793,-0.006735593091687374
2010-06-02,12.238078117370605,0.022547863214017628
2010-06-03,12.54144287109375,0.024486341875337554
2010-06-04,12.370782852172852,-0.013701119322651148
2010-06-07,12.043359756469727,-0.026824020259519174
2010-06-08,12.025003433227539,-0.0015253489949966946
2010-06-09,11.758100509643555,-0.02244569336357253
2010-06-10,12.080316543579102,0.027034987966319726
2010-06-11,12.117277145385742,0.00305490132829357
2010-06-14,11.985562324523926,-0.010929511618852075
2010-06-15,12.352677345275879,0.030170042858330366
2010-06-16,12.434039115905762,0.006564973055128102
2010-06-17,12.404520988464355,-0.002376799718942243
2010-06-18,12.403280258178711,-0.00010002742881919913
2010-06-21,12.118765830993652,-0.023205828246863108
2010-06-22,12.061466217041016,-0.004739385552051302
2010-06-23,11.957283973693848,-0.008675130545678486
2010-06-24,11.784890174865723,-0.014522412948926531
2010-06-25,11.724863052368164,-0.005106582988106779
2010-06-28,11.709980010986328,-0.0012701636910920709
2010-06-29,11.267952919006348,-0.03847879889098897
2010-06-30,11.037018775939941,-0.02070770574267548
2010-07-01,10.901579856872559,-0.012347246241126198
2010-07-02,10.828655242919922,-0.006711836055252327
2010-07-06,10.816749572753906,-0.0011000645604025425
2010-07-07,11.167244911193848,0.03188911280020541
2010-07-08,11.325002670288086,0.014027975241898014
2010-07-09,11.596123695373535,0.023657970918989996
2010-07-12,11.802998542785645,0.01768273491048344
2010-07-13,12.134641647338867,0.027710695253364424
2010-07-14,12.187726020812988,0.004365073210544456
2010-07-15,12.254202842712402,0.005439585900627194
2010-07-16,11.40065860748291,-0.07219784103220839
2010-07-19,11.563629150390625,0.014193628002584037
2010-07-20,11.945874214172363,0.03252121039898441
2010-07-21,11.84442138671875,-0.008528977038137502
2010-07-22,12.02574634552002,0.015192892539982423
2010-07-23,12.155976295471191,0.010771044804284544
2010-07-26,12.128935813903809,-0.0022269376657113064
2010-07-27,12.21972370147705,0.0074573557741861906
2010-07-28,12.014336585998535,-0.016950690950840872
2010-07-29,12.03021240234375,0.0013205337026653949
2010-07-30,12.026738166809082,-0.0002888342434619549
2010-08-02,12.164655685424805,0.011402320487176527
2010-08-03,12.1502685546875,-0.0011833993208656042
2010-08-04,12.559306144714355,0.03311064345011644
2010-08-05,12.6034574508667,0.0035092609199764593
2010-08-06,12.40799331665039,-0.015630289937047688
2010-08-09,12.535243034362793,0.0102032326418445
2010-08-10,12.4945650100708,-0.0032503693222933924
2010-08-11,12.197646141052246,-0.02405075669531603
2010-08-12,12.204343795776367,0.0005489433369695091
2010-08-13,12.063947677612305,-0.011570463014745135
2010-08-16,12.045096397399902,-0.0015638350484248643
2010-08-17,12.167383193969727,0.010101223701453095
2010-08-18,11.95976448059082,-0.017210806770979876
2010-08-19,11.608030319213867,-0.029850928567815904
2010-08-20,11.460440635681152,-0.012795967070149173
2010-08-23,11.511289596557617,0.004427097429078547
2010-08-24,11.196762084960938,-0.027703620914754628
2010-08-25,11.276881217956543,0.007130083123655643
2010-08-26,11.186591148376465,-0.00803887790328191
2010-08-27,11.381312370300293,0.017256902404017505
2010-08-30,11.229009628295898,-0.013472169531918201
2010-08-31,11.162778854370117,-0.005915647793995537
2010-09-01,11.418519973754883,0.022651669087919667
2010-09-02,11.489213943481445,0.006172080957747729
2010-09-03,11.665824890136719,0.015254940653406206
2010-09-07,11.519475936889648,-0.012624455300676678
2010-09-08,11.672770500183105,0.013219659093816451
2010-09-09,11.811678886413574,0.011829956405139373
2010-09-10,11.810687065124512,-8.397306956294234e-05
2010-09-13,11.96274471282959,0.01279240815978443
2010-09-14,11.91710090637207,-0.003822793729152847
2010-09-15,11.922311782836914,0.0004371648425878262
2010-09-16,11.93272876739502,0.0008733571589034484
2010-09-17,12.15820598602295,0.018719390104591085
2010-09-20,12.607921600341797,0.03632098323954976
2010-09-21,12.736413955688477,0.010139816526807887
2010-09-22,12.799417495727539,0.004934530367762657
2010-09-23,12.736907958984375,-0.004895744433394545
2010-09-24,13.079465866088867,0.026539591958952044
2010-09-27,13.156859397888184,0.005899740570105032
2010-09-28,13.07649040222168,-0.006127257687009656
2010-09-29,13.089387893676758,0.0009858253068185338
2010-09-30,13.042258262634277,-0.0036070963047197552
2010-10-01,13.038043022155762,-0.00032325090643634354
2010-10-04,12.956929206848145,-0.006240751315628273
2010-10-05,13.350834846496582,0.029948199276657244
2010-10-06,13.254590034484863,-0.007235008068657729
2010-10-07,13.146936416625977,-0.008155150778589297
2010-10-08,13.304200172424316,0.011891028448676722
2010-10-11,13.36596393585205,0.004631683074200667
2010-10-12,13.429217338562012,0.0047212608533546046
2010-10-13,13.476595878601074,0.003521810593637025
2010-10-14,13.417806625366211,-0.004371864878852511
2010-10-15,14.919010162353516,0.10605357211615116
2010-10-18,15.322340965270996,0.02667570759160526
2010-10-19,15.077268600463867,-0.01612373827654207
2010-10-20,15.080986976623535,0.0002465909322245329
2010-10-21,15.180456161499023,0.006574011864301401
2010-10-22,15.193851470947266,0.0008820158456776338
2010-10-25,15.292326927185059,0.006460357047767802
2010-10-26,15.3444185256958,0.003400599374376486
2010-10-27,15.291584968566895,-0.003449118911108077
2010-10-28,15.343921661376953,0.0034167376017337136
2010-10-29,15.222872734069824,-0.007920330705289374
2010-11-01,15.255120277404785,0.002116120661648389
2010-11-02,15.270002365112305,0.0009750715213118138
2010-11-03,15.383610725402832,0.007412429988629075
2010-11-04,15.485063552856445,0.006573213467434568
2010-11-05,15.505155563354492,0.0012966680382505557
2010-11-08,15.547075271606445,0.0026999498966774676
2010-11-09,15.49870491027832,-0.0031160692489585794
2010-11-10,15.450584411621094,-0.0031096376355017746
2010-11-11,15.309442520141602,-0.009177032409472975
2010-11-12,14.964652061462402,-0.022778905332279248
2010-11-15,14.770678520202637,-0.013046856313995681
2010-11-16,14.479217529296875,-0.019929687102034868
2010-11-17,14.47499942779541,-0.0002913635369629311
2010-11-18,14.797715187072754,0.02204980567200866
2010-11-19,14.6555814743042,-0.009651538687838555
2010-11-22,14.665255546569824,0.0006598769748472944
2010-11-23,14.461606979370117,-0.01398378459517772
2010-11-24,14.758273124694824,0.020306472063395357
2010-11-26,14.634992599487305,-0.008388400884233422
2010-11-29,14.439281463623047,-0.013463042381822676
2010-11-30,13.784427642822266,-0.046412848764481617
2010-12-01,13.998744010925293,0.015428088760211343
2010-12-02,14.184036254882812,0.013149512724022393
2010-12-03,14.21330738067627,0.002061540440954189
2010-12-06,14.346260070800781,0.00931062074350144
2010-12-07,14.564050674438477,0.015066923744601023
2010-12-08,14.64838695526123,0.005774014219603609
2010-12-09,14.672200202941895,0.0016243367015847904
2010-12-10,14.689813613891602,0.0011997414872346533
2010-12-13,14.749590873718262,0.004061042879180751
2010-12-14,14.756786346435547,0.0004877232339458356
2010-12-15,14.642435073852539,-0.007779243377034458
2010-12-16,14.677409172058105,0.0023856958106791
2010-12-17,14.654838562011719,-0.001538962489728754
2010-12-20,14.760505676269531,0.00718452029135964
2010-12-21,14.95919418334961,0.01337102785088689
2010-12-22,15.0192232131958,0.0040048218212397
2010-12-23,14.987968444824219,-0.0020831526009064583
2010-12-27,14.942079544067383,-0.003066412504998433
2010-12-28,14.856254577636719,-0.0057604028065499375
2010-12-29,14.907848358154297,0.0034668494665896954
2010-12-30,14.854765892028809,-0.0035670604715044934
2010-12-31,14.73346996307373,-0.008198975365750141
2011-01-03,14.990947723388672,0.01732475994001989
2011-01-04,14.935629844665527,-0.003696910654114884
2011-01-05,15.108026504516602,0.011476536014981185
2011-01-06,15.217912673950195,0.007247040213191296
2011-01-07,15.290838241577148,0.004780641902962557
2011-01-10,15.23552417755127,-0.0036240233150314927
2011-01-11,15.280174255371094,0.0029263698343264893
2011-01-12,15.301505088806152,0.0013950075569248166
2011-01-13,15.297040939331055,-0.00029178834201245364
2011-01-14,15.482828140258789,0.012072140838189905
2011-01-18,15.866068840026855,0.024451245836084455
2011-01-19,15.670605659484863,-0.012396087196393499
2011-01-20,15.547075271606445,-0.007914171005741174
2011-01-21,15.17648696899414,-0.024125215290576794
2011-01-24,15.157882690429688,-0.0012266139765533168
2011-01-25,15.376913070678711,0.014346527072763904
2011-01-26,15.292326927185059,-0.005516038739298399
2011-01-27,15.299521446228027,0.0004703553108519787
2011-01-28,14.907601356506348,-0.025950308865138584
2011-01-31,14.891974449157715,-0.0010488007536072108
2011-02-01,15.156892776489258,0.017632956967481333
2011-02-02,15.180704116821289,0.0015697581654413133
2011-02-03,15.134817123413086,-0.0030272960236393327
2011-02-04,15.155404090881348,0.0013593146443240094
2011-02-07,15.237508773803711,0.005402896590813218
2011-02-08,15.338960647583008,0.006635968638242979
2011-02-09,15.292326927185059,-0.003044844674769751
2011-02-10,15.290838241577148,-9.735327268263285e-05
2011-02-11,15.490767478942871,0.012990358636146854
2011-02-14,15.581306457519531,0.005827691772489271
2011-02-15,15.482085227966309,-0.006388327971300639
2011-02-16,15.483823776245117,0.00011228788926554571
2011-02-17,15.509620666503906,0.0016646679115404819
2011-02-18,15.629180908203125,0.007679218415306733
2011-02-22,15.136303901672363,-0.03204364777654271
2011-02-23,15.163836479187012,0.0018173239296025104
2011-02-24,15.101825714111328,-0.0040977693765207905
2011-02-25,15.132086753845215,0.002001795161052148
2011-02-28,15.215432167053223,0.005492747065833102
2011-03-01,14.901896476745605,-0.020821701787789602
2011-03-02,14.902640342712402,4.991629103033091e-05
2011-03-03,15.120179176330566,0.014491819506097754
2011-03-04,14.89842414855957,-0.014774775450990072
2011-03-07,14.676169395446777,-0.01503039674574793
2011-03-08,14.692293167114258,0.001098033188025201
2011-03-09,14.678897857666016,-0.0009121394066505355
2011-03-10,14.394384384155273,-0.019572785352189155
2011-03-11,14.305334091186523,-0.006205676116676663
2011-03-14,14.138643264770508,-0.011720775376113815
2011-03-15,14.12797737121582,-0.0007546635445561385
2011-03-16,13.818903923034668,-0.022119537892126173
2011-03-17,13.924575805664062,0.00761781828985037
2011-03-18,13.917133331298828,-0.0005346277059281144
2011-03-21,14.300125122070312,0.027147592168225966
2011-03-22,14.320465087890625,0.001421352187037486
2011-03-23,14.440523147583008,0.008348722655671974
2011-03-24,14.557848930358887,0.008091931689216614
2011-03-25,14.3804931640625,-0.012257646713325231
2011-03-28,14.271846771240234,-0.00758380738134208
2011-03-29,14.429855346679688,0.011010508790443801
2011-03-30,14.432583808898926,0.00018906664212676351
2011-03-31,14.5546236038208,0.008420301704145528
2011-04-01,14.679641723632812,0.008552900544776792
2011-04-04,14.577445983886719,-0.006986078478383259
2011-04-05,14.116318702697754,-0.03214405569646451
2011-04-06,14.242576599121094,0.00890434759889249
2011-04-07,14.386941909790039,0.01008515279374612
2011-04-08,14.341300010681152,-0.0031774960428913902
2011-04-11,14.321704864501953,-0.0013672780866630255
2011-04-12,14.154023170471191,-0.011777302551077607
2011-04-13,14.294666290283203,0.009887574316921695
2011-04-14,14.349983215332031,0.003862291546131893
2011-04-15,13.16405200958252,-0.08625899057332803
2011-04-18,13.068305015563965,-0.007299947855753948
2011-04-19,12.936589241027832,-0.010130162393742762
2011-04-20,13.040769577026367,0.008020899681371542
2011-04-21,13.025144577026367,-0.0011988838587564817
2011-04-25,13.023903846740723,-9.526108335308768e-05
2011-04-26,13.21663761138916,0.014690034570568427
2011-04-27,13.3391752243042,0.009228750283861819
2011-04-28,13.344385147094727,0.000390496829074976
2011-04-29,13.496439933776855,0.011330233916417192
2011-05-02,13.35901927947998,-0.010234183868527376
2011-05-03,13.243180274963379,-0.008709034488024344
2011-05-04,13.290310859680176,0.0035525392452421113
2011-05-05,13.252607345581055,-0.00284094907472327
2011-05-06,13.278155326843262,0.0019259144167405443
2011-05-09,13.337190628051758,0.0044361924226300736
2011-05-10,13.460721015930176,0.009219469375896858
2011-05-11,13.281874656677246,-0.013375592095246882
2011-05-12,13.271952629089355,-0.0007473143470341906
2011-05-13,13.135525703430176,-0.010332538207496876
2011-05-16,12.859444618225098,-0.02124191432380258
2011-05-17,13.158099174499512,0.022958944723380278
2011-05-18,13.141974449157715,-0.0012262115759031917
2011-05-19,13.177696228027344,0.0027144565174655015
2011-05-20,12.998601913452148,-0.013683914219548763
2011-05-23,12.858701705932617,-0.010821048838804257
2011-05-24,12.855476379394531,-0.0002508597820469011
2011-05-25,12.890453338623047,0.0027170881867475713
2011-05-26,12.852251052856445,-0.0029680109152157093
2011-05-27,12.920963287353516,0.00533207821009616
2011-05-31,13.122380256652832,0.015468135642082874
2011-06-01,13.037545204162598,-0.006485901499441791
2011-06-02,13.098567962646484,0.0046696208406843695
2011-06-03,12.975038528442383,-0.009475509918846483
2011-06-06,12.924931526184082,-0.0038692758846052494
2011-06-07,12.874577522277832,-0.0039034903919792016
2011-06-08,12.87804889678955,0.00026959382520880113
2011-06-09,12.817524909973145,-0.004710857924517833
2011-06-10,12.638432502746582,-0.01407099793837
2011-06-13,12.519865036010742,-0.009425784427569821
2011-06-14,12.610157012939453,0.007186015619094673
2011-06-15,12.47571086883545,-0.010718977873728056
2011-06-16,12.411714553833008,-0.0051428747626226885
2011-06-17,12.030956268310547,-0.031157731597717078
